"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,20,0,1e-04,0.982018760734575,0.954700854700855
"2","Rectifier",0.1,20,0,1e-05,0.976040428061831,0.964316239316239
"3","Rectifier",0.1,20,0,1e-06,0.962201083366363,0.939529914529915
"4","Rectifier",0.1,20,0,1e-07,0.995613687409169,0.961538461538461
"5","Rectifier",0.1,20,0,1e-08,0.993499801823226,0.96474358974359
"6","Rectifier",0.1,20,0,1e-09,0.978491214163033,0.960683760683761
"7","Rectifier",0.1,20,0,1e-10,0.954848725062756,0.940384615384615
"8","Rectifier",0.1,20,-1,1e-04,0.98285110318404,0.955128205128205
"9","Rectifier",0.1,20,-1,1e-05,0.995990223279165,0.947649572649573
"10","Rectifier",0.1,20,-1,1e-06,0.996683841987052,0.962393162393162
"11","Rectifier",0.1,20,-1,1e-07,0.996538512353019,0.960897435897436
"12","Rectifier",0.1,20,-1,1e-08,0.992403223675518,0.968589743589744
"13","Rectifier",0.1,20,-1,1e-09,0.98081648830757,0.965598290598291
"14","Rectifier",0.1,20,-1,1e-10,0.950495441934205,0.937179487179487
"15","Rectifier",0.1,20,-2,1e-04,0.986457920465055,0.96292735042735
"16","Rectifier",0.1,20,-2,1e-05,0.995151274937244,0.959615384615385
"17","Rectifier",0.1,20,-2,1e-06,0.997436913727045,0.948290598290598
"18","Rectifier",0.1,20,-2,1e-07,0.941504822301493,0.921794871794872
"19","Rectifier",0.1,20,-2,1e-08,0.991015986259744,0.971794871794872
"20","Rectifier",0.1,20,-2,1e-09,0.978200554894966,0.961965811965812
"21","Rectifier",0.1,20,-2,1e-10,0.950634165675783,0.93974358974359
