"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,20,0,1e-04,0.969309023649095,0.954380341880342
"2","Rectifier",0,20,0,1e-05,0.954670365966442,0.951495726495727
"3","Rectifier",0,20,0,1e-06,0.96644206632316,0.939316239316239
"4","Rectifier",0,20,0,1e-07,0.965041617122473,0.953632478632479
"5","Rectifier",0,20,0,1e-08,0.996181794160391,0.966666666666667
"6","Rectifier",0,20,0,1e-09,0.983161580129476,0.961538461538461
"7","Rectifier",0,20,0,1e-10,0.956084026952041,0.942094017094017
"8","Rectifier",0,20,-1,1e-04,0.992997753996565,0.950320512820513
"9","Rectifier",0,20,-1,1e-05,0.981008059188796,0.956837606837607
"10","Rectifier",0,20,-1,1e-06,0.974527678689391,0.954059829059829
"11","Rectifier",0,20,-1,1e-07,0.999194081120359,0.964316239316239
"12","Rectifier",0,20,-1,1e-08,0.995507993129872,0.967948717948718
"13","Rectifier",0,20,-1,1e-09,0.982930373893513,0.962179487179487
"14","Rectifier",0,20,-1,1e-10,0.956771039767473,0.94508547008547
"15","Rectifier",0,20,-2,1e-04,0.952305456467169,0.947649572649573
"16","Rectifier",0,20,-2,1e-05,0.980525829039503,0.946153846153846
"17","Rectifier",0,20,-2,1e-06,0.968608799048751,0.957478632478633
"18","Rectifier",0,20,-2,1e-07,0.998692033293698,0.967094017094017
"19","Rectifier",0,20,-2,1e-08,0.994953098163562,0.966239316239316
"20","Rectifier",0,20,-2,1e-09,0.982038578411944,0.961752136752137
"21","Rectifier",0,20,-2,1e-10,0.958561236623068,0.944871794871795
