"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,100,0,1e-04,0.967677368212445,0.961324786324786
"2","Rectifier",0,100,0,1e-05,0.975406262386048,0.956196581196581
"3","Rectifier",0,100,0,1e-06,0.969493988637865,0.941666666666667
"4","Rectifier",0,100,0,1e-07,0.999960364645264,0.966666666666667
"5","Rectifier",0,100,0,1e-08,0.999775399656494,0.968589743589744
"6","Rectifier",0,100,0,1e-09,0.99870524507861,0.966666666666667
"7","Rectifier",0,100,0,1e-10,0.989100277447483,0.964957264957265
"8","Rectifier",0,100,-1,1e-04,0.988637864975558,0.953418803418803
"9","Rectifier",0,100,-1,1e-05,0.959149161051658,0.953205128205128
"10","Rectifier",0,100,-1,1e-06,0.953342581582772,0.926068376068376
"11","Rectifier",0,100,-1,1e-07,0.999973576430176,0.973076923076923
"12","Rectifier",0,100,-1,1e-08,0.999894305720703,0.967948717948718
"13","Rectifier",0,100,-1,1e-09,0.998044655833003,0.964529914529915
"14","Rectifier",0,100,-1,1e-10,0.989641960628881,0.963675213675214
"15","Rectifier",0,100,-2,1e-04,0.960206103844629,0.899358974358974
"16","Rectifier",0,100,-2,1e-05,0.988849253534153,0.956410256410256
"17","Rectifier",0,100,-2,1e-06,0.985572730875941,0.949358974358974
"18","Rectifier",0,100,-2,1e-07,0.980129475492139,0.951709401709402
"19","Rectifier",0,100,-2,1e-08,0.999352622539305,0.97008547008547
"20","Rectifier",0,100,-2,1e-09,0.960912934337429,0.948076923076923
"21","Rectifier",0,100,-2,1e-10,0.9884661117717,0.962820512820513
