"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,800,0,1e-04,0.971013343902761,0.954059829059829
"2","Rectifier",0,800,0,1e-05,0.978108072400581,0.97008547008547
"3","Rectifier",0,800,0,1e-06,0.946815959836174,0.924358974358974
"4","Rectifier",0,800,0,1e-07,0.952556480380499,0.943589743589744
"5","Rectifier",0,800,0,1e-08,0.925954551459902,0.897435897435897
"6","Rectifier",0,800,0,1e-09,0.875280750429383,0.850427350427351
"7","Rectifier",0,800,0,1e-10,0.999854670365966,0.967948717948718
"8","Rectifier",0,800,-1,1e-04,0.974448407979918,0.933333333333333
"9","Rectifier",0,800,-1,1e-05,0.966204254194742,0.964102564102564
"10","Rectifier",0,800,-1,1e-06,0.968047298189985,0.948717948717949
"11","Rectifier",0,800,-1,1e-07,0.944226449993394,0.929487179487179
"12","Rectifier",0,800,-1,1e-08,0.936444708680143,0.917521367521367
"13","Rectifier",0,800,-1,1e-09,0.865015193552649,0.829059829059829
"14","Rectifier",0,800,-1,1e-10,0.99981503501123,0.967948717948718
"15","Rectifier",0,800,-2,1e-04,0.989133306909764,0.952136752136752
"16","Rectifier",0,800,-2,1e-05,0.986259743691373,0.938461538461538
"17","Rectifier",0,800,-2,1e-06,0.980578676179152,0.932905982905983
"18","Rectifier",0,800,-2,1e-07,0.987072268463469,0.975
"19","Rectifier",0,800,-2,1e-08,0.983009644602986,0.966666666666667
"20","Rectifier",0,800,-2,1e-09,0.963112696525301,0.953632478632479
"21","Rectifier",0,800,-2,1e-10,0.999762187871581,0.970299145299145
