"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.2,300,0,1e-04,0.993169507200423,0.954807692307692
"2","Rectifier",0.2,300,0,1e-05,0.99667063020214,0.949358974358974
"3","Rectifier",0.2,300,0,1e-06,0.959096313912009,0.926709401709402
"4","Rectifier",0.2,300,0,1e-07,0.999590434667724,0.961324786324786
"5","Rectifier",0.2,300,0,1e-08,0.999431893248778,0.967948717948718
"6","Rectifier",0.2,300,0,1e-09,0.998229620821773,0.964529914529915
"7","Rectifier",0.2,300,0,1e-10,0.992290923503765,0.968376068376068
"8","Rectifier",0.2,300,-1,1e-04,0.940897080195534,0.923931623931624
"9","Rectifier",0.2,300,-1,1e-05,0.9981503501123,0.965705128205128
"10","Rectifier",0.2,300,-1,1e-06,0.999471528603514,0.957905982905983
"11","Rectifier",0.2,300,-1,1e-07,0.999537587528075,0.957264957264957
"12","Rectifier",0.2,300,-1,1e-08,0.999022327916501,0.959615384615385
"13","Rectifier",0.2,300,-1,1e-09,0.998176773682125,0.961965811965812
"14","Rectifier",0.2,300,-1,1e-10,0.992839212577619,0.968376068376068
"15","Rectifier",0.2,300,-2,1e-04,0.968714493328049,0.958119658119658
"16","Rectifier",0.2,300,-2,1e-05,0.975426080063417,0.944017094017094
"17","Rectifier",0.2,300,-2,1e-06,0.994292508917955,0.960042735042735
"18","Rectifier",0.2,300,-2,1e-07,0.999009116131589,0.960470085470086
"19","Rectifier",0.2,300,-2,1e-08,0.997172678028802,0.959401709401709
"20","Rectifier",0.2,300,-2,1e-09,0.997384066587396,0.957051282051282
"21","Rectifier",0.2,300,-2,1e-10,0.991623728365702,0.967094017094017
