"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,20,0,1e-04,0.987546419098143,0.981837606837607
"2","Rectifier",0.1,20,0,1e-05,0.987917771883289,0.967094017094017
"3","Rectifier",0.1,20,0,1e-06,0.988342175066313,0.973504273504274
"4","Rectifier",0.1,20,0,1e-07,0.986412466843501,0.974358974358974
"5","Rectifier",0.1,20,0,1e-08,0.982612732095491,0.977564102564103
"6","Rectifier",0.1,20,0,1e-09,0.97856100795756,0.973076923076923
"7","Rectifier",0.1,20,0,1e-10,0.975709549071618,0.969017094017094
"8","Rectifier",0.1,20,-1,1e-04,0.986160477453581,0.974358974358974
"9","Rectifier",0.1,20,-1,1e-05,0.986604774535809,0.973504273504274
"10","Rectifier",0.1,20,-1,1e-06,0.98815649867374,0.973290598290598
"11","Rectifier",0.1,20,-1,1e-07,0.98474801061008,0.974145299145299
"12","Rectifier",0.1,20,-1,1e-08,0.982367374005305,0.971794871794872
"13","Rectifier",0.1,20,-1,1e-09,0.980364721485411,0.972863247863248
"14","Rectifier",0.1,20,-1,1e-10,0.976903183023873,0.968589743589744
"15","Rectifier",0.1,20,-2,1e-04,0.963355437665783,0.946367521367521
"16","Rectifier",0.1,20,-2,1e-05,0.985145888594164,0.979059829059829
"17","Rectifier",0.1,20,-2,1e-06,0.983872679045093,0.97008547008547
"18","Rectifier",0.1,20,-2,1e-07,0.976651193633952,0.968376068376068
"19","Rectifier",0.1,20,-2,1e-08,0.982393899204244,0.975
"20","Rectifier",0.1,20,-2,1e-09,0.980928381962865,0.97008547008547
"21","Rectifier",0.1,20,-2,1e-10,0.976120689655172,0.967521367521367
