"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,50,0,1e-04,0.976306366047745,0.976923076923077
"2","Rectifier",0.1,50,0,1e-05,0.992824933687003,0.97008547008547
"3","Rectifier",0.1,50,0,1e-06,0.991087533156499,0.968162393162393
"4","Rectifier",0.1,50,0,1e-07,0.979555702917772,0.970940170940171
"5","Rectifier",0.1,50,0,1e-08,0.986253315649867,0.975
"6","Rectifier",0.1,50,0,1e-09,0.982818302387268,0.974145299145299
"7","Rectifier",0.1,50,0,1e-10,0.978176392572944,0.973290598290598
"8","Rectifier",0.1,50,-1,1e-04,0.978832891246684,0.966025641025641
"9","Rectifier",0.1,50,-1,1e-05,0.992148541114058,0.957692307692308
"10","Rectifier",0.1,50,-1,1e-06,0.992413793103448,0.976282051282051
"11","Rectifier",0.1,50,-1,1e-07,0.974542440318302,0.966239316239316
"12","Rectifier",0.1,50,-1,1e-08,0.985610079575597,0.970726495726496
"13","Rectifier",0.1,50,-1,1e-09,0.981598143236074,0.977136752136752
"14","Rectifier",0.1,50,-1,1e-10,0.978395225464191,0.973076923076923
"15","Rectifier",0.1,50,-2,1e-04,0.972413793103448,0.95982905982906
"16","Rectifier",0.1,50,-2,1e-05,0.980039787798409,0.980555555555556
"17","Rectifier",0.1,50,-2,1e-06,0.970046419098143,0.930769230769231
"18","Rectifier",0.1,50,-2,1e-07,0.966458885941645,0.930769230769231
"19","Rectifier",0.1,50,-2,1e-08,0.983819628647215,0.973931623931624
"20","Rectifier",0.1,50,-2,1e-09,0.975915119363395,0.964316239316239
"21","Rectifier",0.1,50,-2,1e-10,0.979118037135279,0.970299145299145
