"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,80,0,1e-04,0.987692307692308,0.955769230769231
"2","Rectifier",0.1,80,0,1e-05,0.994867374005305,0.963247863247863
"3","Rectifier",0.1,80,0,1e-06,0.994416445623342,0.966025641025641
"4","Rectifier",0.1,80,0,1e-07,0.975271883289125,0.969871794871795
"5","Rectifier",0.1,80,0,1e-08,0.988242705570292,0.972008547008547
"6","Rectifier",0.1,80,0,1e-09,0.983368700265252,0.977350427350427
"7","Rectifier",0.1,80,0,1e-10,0.980245358090186,0.973931623931624
"8","Rectifier",0.1,80,-1,1e-04,0.987838196286472,0.967735042735043
"9","Rectifier",0.1,80,-1,1e-05,0.99473474801061,0.948931623931624
"10","Rectifier",0.1,80,-1,1e-06,0.978368700265252,0.958547008547009
"11","Rectifier",0.1,80,-1,1e-07,0.970232095490716,0.949145299145299
"12","Rectifier",0.1,80,-1,1e-08,0.987367374005305,0.975641025641026
"13","Rectifier",0.1,80,-1,1e-09,0.983322281167109,0.977136752136752
"14","Rectifier",0.1,80,-1,1e-10,0.979774535809019,0.975641025641026
"15","Rectifier",0.1,80,-2,1e-04,0.977009283819629,0.932905982905983
"16","Rectifier",0.1,80,-2,1e-05,0.988899204244032,0.966880341880342
"17","Rectifier",0.1,80,-2,1e-06,0.987347480106101,0.96474358974359
"18","Rectifier",0.1,80,-2,1e-07,0.988076923076923,0.960897435897436
"19","Rectifier",0.1,80,-2,1e-08,0.975305039787798,0.955555555555555
"20","Rectifier",0.1,80,-2,1e-09,0.983587533156499,0.979059829059829
"21","Rectifier",0.1,80,-2,1e-10,0.979562334217507,0.974145299145299
