"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,400,0,1e-04,0.988302387267905,0.973931623931624
"2","Rectifier",0.1,400,0,1e-05,0.99685676392573,0.969871794871795
"3","Rectifier",0.1,400,0,1e-06,1,0.962393162393162
"4","Rectifier",0.1,400,0,1e-07,0.999694960212201,0.972649572649573
"5","Rectifier",0.1,400,0,1e-08,0.994880636604775,0.979700854700855
"6","Rectifier",0.1,400,0,1e-09,0.988925729442971,0.983119658119658
"7","Rectifier",0.1,400,0,1e-10,0.984509283819629,0.97991452991453
"8","Rectifier",0.1,400,-1,1e-04,0.978196286472149,0.962393162393162
"9","Rectifier",0.1,400,-1,1e-05,0.999224137931034,0.975854700854701
"10","Rectifier",0.1,400,-1,1e-06,0.999854111405835,0.964529914529915
"11","Rectifier",0.1,400,-1,1e-07,0.999575596816976,0.976068376068376
"12","Rectifier",0.1,400,-1,1e-08,0.994442970822281,0.981837606837607
"13","Rectifier",0.1,400,-1,1e-09,0.989084880636605,0.984401709401709
"14","Rectifier",0.1,400,-1,1e-10,0.985610079575597,0.979700854700855
"15","Rectifier",0.1,400,-2,1e-04,0.974847480106101,0.961324786324786
"16","Rectifier",0.1,400,-2,1e-05,0.994376657824934,0.945726495726496
"17","Rectifier",0.1,400,-2,1e-06,0.993925729442971,0.972435897435898
"18","Rectifier",0.1,400,-2,1e-07,0.979290450928382,0.975
"19","Rectifier",0.1,400,-2,1e-08,0.990039787798409,0.971794871794872
"20","Rectifier",0.1,400,-2,1e-09,0.97460875331565,0.967521367521367
"21","Rectifier",0.1,400,-2,1e-10,0.984980106100796,0.97991452991453
