"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,60,0,1e-04,0.98948275862069,0.981410256410256
"2","Rectifier",0.1,60,0,1e-05,0.994244031830239,0.986111111111111
"3","Rectifier",0.1,60,0,1e-06,0.993653846153846,0.980982905982906
"4","Rectifier",0.1,60,0,1e-07,0.990159151193634,0.98482905982906
"5","Rectifier",0.1,60,0,1e-08,0.984655172413793,0.982051282051282
"6","Rectifier",0.1,60,0,1e-09,0.982387267904509,0.978205128205128
"7","Rectifier",0.1,60,0,1e-10,0.979164456233422,0.977350427350427
"8","Rectifier",0.1,60,-1,1e-04,0.988289124668435,0.976816239316239
"9","Rectifier",0.1,60,-1,1e-05,0.989323607427056,0.976068376068376
"10","Rectifier",0.1,60,-1,1e-06,0.994111405835544,0.982051282051282
"11","Rectifier",0.1,60,-1,1e-07,0.990610079575597,0.975641025641026
"12","Rectifier",0.1,60,-1,1e-08,0.986246684350133,0.980128205128205
"13","Rectifier",0.1,60,-1,1e-09,0.983494694960212,0.977777777777778
"14","Rectifier",0.1,60,-1,1e-10,0.979920424403183,0.974786324786325
"15","Rectifier",0.1,60,-2,1e-04,0.980702917771883,0.973290598290598
"16","Rectifier",0.1,60,-2,1e-05,0.98698275862069,0.975854700854701
"17","Rectifier",0.1,60,-2,1e-06,0.975112732095491,0.962179487179487
"18","Rectifier",0.1,60,-2,1e-07,0.977871352785146,0.969444444444444
"19","Rectifier",0.1,60,-2,1e-08,0.985477453580902,0.97948717948718
"20","Rectifier",0.1,60,-2,1e-09,0.982745358090186,0.976923076923077
"21","Rectifier",0.1,60,-2,1e-10,0.978514588859416,0.975854700854701
