"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,30,0,1e-04,0.978229442970822,0.950854700854701
"2","Rectifier",0,30,0,1e-05,0.984920424403183,0.965384615384615
"3","Rectifier",0,30,0,1e-06,0.980033156498674,0.951282051282051
"4","Rectifier",0,30,0,1e-07,0.996863395225464,0.965598290598291
"5","Rectifier",0,30,0,1e-08,0.993209549071618,0.951709401709402
"6","Rectifier",0,30,0,1e-09,0.988594164456233,0.945940170940171
"7","Rectifier",0,30,0,1e-10,0.981730769230769,0.934615384615385
"8","Rectifier",0,30,-1,1e-04,0.980709549071618,0.948076923076923
"9","Rectifier",0,30,-1,1e-05,0.97763925729443,0.952777777777778
"10","Rectifier",0,30,-1,1e-06,0.999098143236074,0.977564102564103
"11","Rectifier",0,30,-1,1e-07,0.99657824933687,0.96474358974359
"12","Rectifier",0,30,-1,1e-08,0.993461538461539,0.952991452991453
"13","Rectifier",0,30,-1,1e-09,0.988355437665783,0.947435897435898
"14","Rectifier",0,30,-1,1e-10,0.981870026525199,0.93440170940171
"15","Rectifier",0,30,-2,1e-04,0.997599469496021,0.970512820512821
"16","Rectifier",0,30,-2,1e-05,0.998912466843501,0.967735042735043
"17","Rectifier",0,30,-2,1e-06,0.997931034482759,0.970940170940171
"18","Rectifier",0,30,-2,1e-07,0.986147214854111,0.941452991452991
"19","Rectifier",0,30,-2,1e-08,0.993335543766578,0.967521367521367
"20","Rectifier",0,30,-2,1e-09,0.987413793103448,0.959615384615385
"21","Rectifier",0,30,-2,1e-10,0.98224801061008,0.935042735042735
