"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,40,0,1e-04,0.985689655172414,0.966025641025641
"2","Rectifier",0,40,0,1e-05,0.999933687002653,0.964102564102564
"3","Rectifier",0,40,0,1e-06,0.986763925729443,0.955555555555555
"4","Rectifier",0,40,0,1e-07,0.997718832891247,0.963034188034188
"5","Rectifier",0,40,0,1e-08,0.994124668435013,0.958974358974359
"6","Rectifier",0,40,0,1e-09,0.989535809018568,0.954487179487179
"7","Rectifier",0,40,0,1e-10,0.982811671087533,0.951709401709402
"8","Rectifier",0,40,-1,1e-04,0.998633952254642,0.957692307692308
"9","Rectifier",0,40,-1,1e-05,0.980305039787798,0.930128205128205
"10","Rectifier",0,40,-1,1e-06,0.983647214854111,0.944444444444444
"11","Rectifier",0,40,-1,1e-07,0.997785145888594,0.967307692307692
"12","Rectifier",0,40,-1,1e-08,0.994038461538461,0.956410256410256
"13","Rectifier",0,40,-1,1e-09,0.99012599469496,0.948504273504273
"14","Rectifier",0,40,-1,1e-10,0.983640583554377,0.937606837606838
"15","Rectifier",0,40,-2,1e-04,0.988680371352785,0.958333333333333
"16","Rectifier",0,40,-2,1e-05,0.99972148541114,0.958547008547009
"17","Rectifier",0,40,-2,1e-06,0.986777188328912,0.957051282051282
"18","Rectifier",0,40,-2,1e-07,0.996724137931035,0.964316239316239
"19","Rectifier",0,40,-2,1e-08,0.99448275862069,0.953846153846154
"20","Rectifier",0,40,-2,1e-09,0.989031830238727,0.956410256410256
"21","Rectifier",0,40,-2,1e-10,0.983978779840849,0.939316239316239
