"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.3,600,0,1e-04,0.864169639318272,0.823931623931624
"2","Rectifier",0.3,600,0,1e-05,0.864163033425816,0.823931623931624
"3","Rectifier",0.3,600,0,1e-06,0.864169639318272,0.823931623931624
"4","Rectifier",0.3,600,0,1e-07,0.863528867750033,0.823931623931624
"5","Rectifier",0.3,600,0,1e-08,0.864163033425816,0.823931623931624
"6","Rectifier",0.3,600,0,1e-09,0.864163033425816,0.823931623931624
"7","Rectifier",0.3,600,0,1e-10,0.864169639318272,0.823931623931624
"8","Rectifier",0.3,600,-1,1e-04,0.693486590038314,0.676923076923077
"9","Rectifier",0.3,600,-1,1e-05,0.864163033425816,0.823931623931624
"10","Rectifier",0.3,600,-1,1e-06,0.864163033425816,0.823931623931624
"11","Rectifier",0.3,600,-1,1e-07,0.85487514863258,0.823504273504274
"12","Rectifier",0.3,600,-1,1e-08,0.864182851103184,0.823931623931624
"13","Rectifier",0.3,600,-1,1e-09,0.863647773814242,0.823931623931624
"14","Rectifier",0.3,600,-1,1e-10,0.864196062888096,0.823931623931624
"15","Rectifier",0.3,600,-2,1e-04,0.864169639318272,0.823931623931624
"16","Rectifier",0.3,600,-2,1e-05,0.864163033425816,0.823931623931624
"17","Rectifier",0.3,600,-2,1e-06,0.864163033425816,0.823931623931624
"18","Rectifier",0.3,600,-2,1e-07,0.864163033425816,0.823931623931624
"19","Rectifier",0.3,600,-2,1e-08,0.862670101730744,0.823504273504274
"20","Rectifier",0.3,600,-2,1e-09,0.863978068437046,0.823931623931624
"21","Rectifier",0.3,600,-2,1e-10,0.864182851103184,0.823931623931624
