"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.3,800,0,1e-04,0.5,0.5
"2","Rectifier",0.3,800,0,1e-05,0.864163033425816,0.823931623931624
"3","Rectifier",0.3,800,0,1e-06,0.864163033425816,0.823931623931624
"4","Rectifier",0.3,800,0,1e-07,0.864196062888096,0.823931623931624
"5","Rectifier",0.3,800,0,1e-08,0.863092878847932,0.823931623931624
"6","Rectifier",0.3,800,0,1e-09,0.863647773814242,0.823931623931624
"7","Rectifier",0.3,800,0,1e-10,0.864169639318272,0.823931623931624
"8","Rectifier",0.3,800,-1,1e-04,0.864163033425816,0.823931623931624
"9","Rectifier",0.3,800,-1,1e-05,0.771138855859427,0.761538461538461
"10","Rectifier",0.3,800,-1,1e-06,0.864169639318272,0.823931623931624
"11","Rectifier",0.3,800,-1,1e-07,0.816719513806315,0.822008547008547
"12","Rectifier",0.3,800,-1,1e-08,0.86270973708548,0.823504273504274
"13","Rectifier",0.3,800,-1,1e-09,0.863568503104769,0.823931623931624
"14","Rectifier",0.3,800,-1,1e-10,0.864163033425816,0.823931623931624
"15","Rectifier",0.3,800,-2,1e-04,0.561302681992337,0.584615384615385
"16","Rectifier",0.3,800,-2,1e-05,0.864163033425816,0.823931623931624
"17","Rectifier",0.3,800,-2,1e-06,0.864196062888096,0.823931623931624
"18","Rectifier",0.3,800,-2,1e-07,0.871218126568899,0.827457264957265
"19","Rectifier",0.3,800,-2,1e-08,0.864163033425816,0.823931623931624
"20","Rectifier",0.3,800,-2,1e-09,0.863779891663364,0.823931623931624
"21","Rectifier",0.3,800,-2,1e-10,0.864196062888096,0.823931623931624
