"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.05,200,0,1e-04,0.864163033425816,0.823931623931624
"2","Rectifier",0.05,200,0,1e-05,0.864163033425816,0.823931623931624
"3","Rectifier",0.05,200,0,1e-06,0.862670101730744,0.822649572649573
"4","Rectifier",0.05,200,0,1e-07,0.816349583828775,0.822222222222222
"5","Rectifier",0.05,200,0,1e-08,0.863859162372837,0.823931623931624
"6","Rectifier",0.05,200,0,1e-09,0.864169639318272,0.823931623931624
"7","Rectifier",0.05,200,0,1e-10,0.864163033425816,0.823931623931624
"8","Rectifier",0.05,200,-1,1e-04,0.864163033425816,0.823931623931624
"9","Rectifier",0.05,200,-1,1e-05,0.864163033425816,0.823931623931624
"10","Rectifier",0.05,200,-1,1e-06,0.864163033425816,0.823931623931624
"11","Rectifier",0.05,200,-1,1e-07,0.863119302417757,0.823504273504274
"12","Rectifier",0.05,200,-1,1e-08,0.864196062888096,0.823931623931624
"13","Rectifier",0.05,200,-1,1e-09,0.864163033425816,0.823931623931624
"14","Rectifier",0.05,200,-1,1e-10,0.864163033425816,0.823931623931624
"15","Rectifier",0.05,200,-2,1e-04,0.756704980842912,0.738461538461539
"16","Rectifier",0.05,200,-2,1e-05,0.850211388558594,0.794230769230769
"17","Rectifier",0.05,200,-2,1e-06,0.856407715682389,0.814957264957265
"18","Rectifier",0.05,200,-2,1e-07,0.863991280221958,0.823931623931624
"19","Rectifier",0.05,200,-2,1e-08,0.863806315233188,0.823931623931624
"20","Rectifier",0.05,200,-2,1e-09,0.864044127361607,0.823931623931624
"21","Rectifier",0.05,200,-2,1e-10,0.864196062888096,0.823931623931624
