"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.3,700,0,1e-04,0.77686616461884,0.761538461538461
"2","Rectifier",0.3,700,0,1e-05,0.864169639318272,0.823931623931624
"3","Rectifier",0.3,700,0,1e-06,0.864169639318272,0.823931623931624
"4","Rectifier",0.3,700,0,1e-07,0.86363456202933,0.821153846153846
"5","Rectifier",0.3,700,0,1e-08,0.862815431364777,0.823931623931624
"6","Rectifier",0.3,700,0,1e-09,0.863476020610384,0.823931623931624
"7","Rectifier",0.3,700,0,1e-10,0.864169639318272,0.823931623931624
"8","Rectifier",0.3,700,-1,1e-04,0.86415642753336,0.823931623931624
"9","Rectifier",0.3,700,-1,1e-05,0.864169639318272,0.823931623931624
"10","Rectifier",0.3,700,-1,1e-06,0.864044127361607,0.823931623931624
"11","Rectifier",0.3,700,-1,1e-07,0.864196062888096,0.823931623931624
"12","Rectifier",0.3,700,-1,1e-08,0.864202668780552,0.823931623931624
"13","Rectifier",0.3,700,-1,1e-09,0.856123662306778,0.821367521367521
"14","Rectifier",0.3,700,-1,1e-10,0.864163033425816,0.823931623931624
"15","Rectifier",0.3,700,-2,1e-04,0.5,0.5
"16","Rectifier",0.3,700,-2,1e-05,0.864163033425816,0.823931623931624
"17","Rectifier",0.3,700,-2,1e-06,0.864163033425816,0.823931623931624
"18","Rectifier",0.3,700,-2,1e-07,0.86418945699564,0.823931623931624
"19","Rectifier",0.3,700,-2,1e-08,0.86326463205179,0.823931623931624
"20","Rectifier",0.3,700,-2,1e-09,0.864196062888096,0.823931623931624
"21","Rectifier",0.3,700,-2,1e-10,0.864176245210728,0.823931623931624
