"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,500,0,1e-04,0.743295019157088,0.738461538461539
"2","Rectifier",0.1,500,0,1e-05,0.864163033425816,0.823931623931624
"3","Rectifier",0.1,500,0,1e-06,0.864169639318272,0.823931623931624
"4","Rectifier",0.1,500,0,1e-07,0.859446426212181,0.822008547008547
"5","Rectifier",0.1,500,0,1e-08,0.864202668780552,0.823931623931624
"6","Rectifier",0.1,500,0,1e-09,0.862775796010041,0.823931623931624
"7","Rectifier",0.1,500,0,1e-10,0.864169639318272,0.823931623931624
"8","Rectifier",0.1,500,-1,1e-04,0.786411679217862,0.792307692307692
"9","Rectifier",0.1,500,-1,1e-05,0.864182851103184,0.823931623931624
"10","Rectifier",0.1,500,-1,1e-06,0.863251420266878,0.822222222222222
"11","Rectifier",0.1,500,-1,1e-07,0.864169639318272,0.823931623931624
"12","Rectifier",0.1,500,-1,1e-08,0.864202668780552,0.823931623931624
"13","Rectifier",0.1,500,-1,1e-09,0.864163033425816,0.823931623931624
"14","Rectifier",0.1,500,-1,1e-10,0.86418945699564,0.823931623931624
"15","Rectifier",0.1,500,-2,1e-04,0.864163033425816,0.823931623931624
"16","Rectifier",0.1,500,-2,1e-05,0.864163033425816,0.823931623931624
"17","Rectifier",0.1,500,-2,1e-06,0.864163033425816,0.823931623931624
"18","Rectifier",0.1,500,-2,1e-07,0.864169639318272,0.823931623931624
"19","Rectifier",0.1,500,-2,1e-08,0.864169639318272,0.823931623931624
"20","Rectifier",0.1,500,-2,1e-09,0.863938433082309,0.823931623931624
"21","Rectifier",0.1,500,-2,1e-10,0.864176245210728,0.823931623931624
