"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,50,0,1e-04,0.9032577,0.8591278,0.81398755,0.83781964
"2","Rectifier",0.2,50,0,1e-05,0.9273493,0.8963857,0.84129524,0.9165159
"3","Rectifier",0.2,50,0,1e-06,0.93165207,0.90028435,0.87362385,0.86966354
"4","Rectifier",0.2,50,0,1e-07,0.9293097,0.8868765,0.82911134,0.9011861
"5","Rectifier",0.2,50,0,1e-08,0.90480214,0.8451209,0.77642864,0.88610363
"6","Rectifier",0.2,50,0,1e-09,0.9015765,0.8483292,0.7796471,0.8743803
"7","Rectifier",0.2,50,0,1e-10,0.8762631,0.8260041,0.7761249,0.8182416
"8","Rectifier",0.2,50,-1,1e-04,0.9208201,0.871882,0.82739174,0.83616996
"9","Rectifier",0.2,50,-1,1e-05,0.92971665,0.89382166,0.86241996,0.8728065
"10","Rectifier",0.2,50,-1,1e-06,0.92910314,0.88791215,0.8269162,0.9053296
"11","Rectifier",0.2,50,-1,1e-07,0.9218305,0.8857942,0.86197567,0.8428034
"12","Rectifier",0.2,50,-1,1e-08,0.90772593,0.8629466,0.8023922,0.87929654
"13","Rectifier",0.2,50,-1,1e-09,0.8969988,0.843421,0.77103645,0.87546474
"14","Rectifier",0.2,50,-1,1e-10,0.8783001,0.8193832,0.7513301,0.84122974
"15","Rectifier",0.2,50,-2,1e-04,0.9027067,0.8642991,0.82325894,0.8325518
"16","Rectifier",0.2,50,-2,1e-05,0.91650933,0.8679711,0.81198734,0.86417246
"17","Rectifier",0.2,50,-2,1e-06,0.9165252,0.87321275,0.81616324,0.8765514
"18","Rectifier",0.2,50,-2,1e-07,0.92778647,0.89136064,0.8586324,0.86562675
"19","Rectifier",0.2,50,-2,1e-08,0.9071617,0.8670022,0.81280375,0.8692477
"20","Rectifier",0.2,50,-2,1e-09,0.8999973,0.8396871,0.7632746,0.8727055
"21","Rectifier",0.2,50,-2,1e-10,0.8807493,0.8259897,0.76941377,0.84796643
