"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,60,0,1e-04,0.90973824,0.8693268,0.82405716,0.8433707
"2","Rectifier",0.05,60,0,1e-05,0.9062567,0.85628366,0.79071224,0.8918095
"3","Rectifier",0.05,60,0,1e-06,0.9082134,0.86789083,0.827471,0.8368143
"4","Rectifier",0.05,60,0,1e-07,0.91450083,0.8802323,0.8732468,0.8009212
"5","Rectifier",0.05,60,0,1e-08,0.90316045,0.8485097,0.7677571,0.8778054
"6","Rectifier",0.05,60,0,1e-09,0.8985175,0.845838,0.77988183,0.8696235
"7","Rectifier",0.05,60,0,1e-10,0.88675034,0.8383865,0.79316986,0.82706034
"8","Rectifier",0.05,60,-1,1e-04,0.9096154,0.867327,0.81707555,0.8551802
"9","Rectifier",0.05,60,-1,1e-05,0.8978887,0.8590875,0.81230706,0.8594944
"10","Rectifier",0.05,60,-1,1e-06,0.912842,0.8759374,0.8159016,0.8849539
"11","Rectifier",0.05,60,-1,1e-07,0.9181756,0.88104457,0.84570855,0.8578852
"12","Rectifier",0.05,60,-1,1e-08,0.8993561,0.84786177,0.77885187,0.8582894
"13","Rectifier",0.05,60,-1,1e-09,0.8996497,0.8441713,0.77337813,0.8682804
"14","Rectifier",0.05,60,-1,1e-10,0.8863477,0.84016883,0.80947626,0.8151796
"15","Rectifier",0.05,60,-2,1e-04,0.9037509,0.8585272,0.8225556,0.8165838
"16","Rectifier",0.05,60,-2,1e-05,0.9128165,0.86809367,0.81337225,0.87007725
"17","Rectifier",0.05,60,-2,1e-06,0.89647686,0.861523,0.8090858,0.84722364
"18","Rectifier",0.05,60,-2,1e-07,0.9143359,0.8697817,0.845646,0.83998257
"19","Rectifier",0.05,60,-2,1e-08,0.9134739,0.8623389,0.81340814,0.8712663
"20","Rectifier",0.05,60,-2,1e-09,0.90012324,0.8333245,0.76112664,0.8746154
"21","Rectifier",0.05,60,-2,1e-10,0.8806326,0.8251019,0.7579793,0.85642064
