"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,70,0,1e-04,0.9104596,0.8615401,0.82519907,0.85107696
"2","Rectifier",0.1,70,0,1e-05,0.90196145,0.86070865,0.8120149,0.84427756
"3","Rectifier",0.1,70,0,1e-06,0.91535497,0.87885004,0.8311379,0.86077935
"4","Rectifier",0.1,70,0,1e-07,0.9231953,0.8790639,0.8307001,0.8806043
"5","Rectifier",0.1,70,0,1e-08,0.90999955,0.8753815,0.8251389,0.8535284
"6","Rectifier",0.1,70,0,1e-09,0.90049374,0.8495543,0.7831351,0.87052274
"7","Rectifier",0.1,70,0,1e-10,0.8874534,0.84069544,0.8031646,0.82101566
"8","Rectifier",0.1,70,-1,1e-04,0.9126899,0.8805807,0.84511715,0.8449984
"9","Rectifier",0.1,70,-1,1e-05,0.9148913,0.8783402,0.8453652,0.84115195
"10","Rectifier",0.1,70,-1,1e-06,0.92288595,0.8781903,0.82283324,0.8795112
"11","Rectifier",0.1,70,-1,1e-07,0.9268635,0.8905276,0.8392192,0.89437747
"12","Rectifier",0.1,70,-1,1e-08,0.9105285,0.87291396,0.8214416,0.8857277
"13","Rectifier",0.1,70,-1,1e-09,0.9029461,0.8421416,0.7558611,0.9034243
"14","Rectifier",0.1,70,-1,1e-10,0.8863259,0.83670175,0.777567,0.85264164
"15","Rectifier",0.1,70,-2,1e-04,0.90126437,0.85070854,0.790984,0.83766365
"16","Rectifier",0.1,70,-2,1e-05,0.9201951,0.88483655,0.83969647,0.8648527
"17","Rectifier",0.1,70,-2,1e-06,0.9056237,0.8558857,0.8013203,0.86677384
"18","Rectifier",0.1,70,-2,1e-07,0.9132341,0.87178856,0.8266219,0.8547958
"19","Rectifier",0.1,70,-2,1e-08,0.9127558,0.8672576,0.80506957,0.87849617
"20","Rectifier",0.1,70,-2,1e-09,0.89745057,0.84950745,0.78354925,0.8590684
"21","Rectifier",0.1,70,-2,1e-10,0.88564533,0.82732826,0.75936216,0.8688713
