"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,60,0,1e-04,0.90523285,0.87217677,0.8531826,0.8242309
"2","Rectifier",0.1,60,0,1e-05,0.91652745,0.8826385,0.8695488,0.81986606
"3","Rectifier",0.1,60,0,1e-06,0.9206421,0.896064,0.8556074,0.8789326
"4","Rectifier",0.1,60,0,1e-07,0.92764574,0.88217133,0.8208918,0.9003416
"5","Rectifier",0.1,60,0,1e-08,0.91296315,0.865732,0.80829865,0.873717
"6","Rectifier",0.1,60,0,1e-09,0.8984863,0.84621763,0.7790233,0.8666749
"7","Rectifier",0.1,60,0,1e-10,0.88517326,0.83137345,0.781799,0.84219337
"8","Rectifier",0.1,60,-1,1e-04,0.9155137,0.87721944,0.8563023,0.8287655
"9","Rectifier",0.1,60,-1,1e-05,0.90244013,0.8404387,0.76731217,0.8518314
"10","Rectifier",0.1,60,-1,1e-06,0.92238975,0.8882968,0.8491605,0.87086123
"11","Rectifier",0.1,60,-1,1e-07,0.92093575,0.8816665,0.8388856,0.8648775
"12","Rectifier",0.1,60,-1,1e-08,0.91261643,0.87161493,0.81068,0.88632053
"13","Rectifier",0.1,60,-1,1e-09,0.9022887,0.85169613,0.78183156,0.8772994
"14","Rectifier",0.1,60,-1,1e-10,0.88426286,0.82697403,0.7773904,0.84160453
"15","Rectifier",0.1,60,-2,1e-04,0.9171278,0.8671981,0.8163826,0.83603567
"16","Rectifier",0.1,60,-2,1e-05,0.9161018,0.8872932,0.8621333,0.8407954
"17","Rectifier",0.1,60,-2,1e-06,0.91280854,0.8809291,0.8462827,0.84184116
"18","Rectifier",0.1,60,-2,1e-07,0.9219953,0.8802276,0.8253446,0.87985283
"19","Rectifier",0.1,60,-2,1e-08,0.909091,0.86149395,0.8164647,0.8534293
"20","Rectifier",0.1,60,-2,1e-09,0.89973825,0.8511877,0.78169465,0.8754346
"21","Rectifier",0.1,60,-2,1e-10,0.8804454,0.8231352,0.76035255,0.85216296
