"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,30,0,1e-04,0.9175539,0.8726966,0.82268465,0.8523409
"2","Rectifier",0.2,30,0,1e-05,0.92350215,0.87054545,0.80018723,0.9086786
"3","Rectifier",0.2,30,0,1e-06,0.9260221,0.89260894,0.83157015,0.9032343
"4","Rectifier",0.2,30,0,1e-07,0.9141086,0.8762834,0.8320228,0.8477522
"5","Rectifier",0.2,30,0,1e-08,0.9058761,0.85506856,0.8008669,0.8521483
"6","Rectifier",0.2,30,0,1e-09,0.8946693,0.8349957,0.74718285,0.90061766
"7","Rectifier",0.2,30,0,1e-10,0.86228937,0.8052061,0.73305506,0.82108897
"8","Rectifier",0.2,30,-1,1e-04,0.91119564,0.8662613,0.80699193,0.868998
"9","Rectifier",0.2,30,-1,1e-05,0.9212373,0.8800321,0.83377683,0.8651076
"10","Rectifier",0.2,30,-1,1e-06,0.9247498,0.8959443,0.84842116,0.8984775
"11","Rectifier",0.2,30,-1,1e-07,0.9187912,0.8718214,0.8188696,0.86473113
"12","Rectifier",0.2,30,-1,1e-08,0.9036401,0.8356646,0.7434056,0.90187335
"13","Rectifier",0.2,30,-1,1e-09,0.8891565,0.8372792,0.7771212,0.8487859
"14","Rectifier",0.2,30,-1,1e-10,0.86263657,0.7990046,0.7040951,0.8492592
"15","Rectifier",0.2,30,-2,1e-04,0.9171224,0.8645725,0.8005926,0.86537886
"16","Rectifier",0.2,30,-2,1e-05,0.9176336,0.8869862,0.849499,0.8574696
"17","Rectifier",0.2,30,-2,1e-06,0.92741084,0.8974693,0.8711489,0.8667382
"18","Rectifier",0.2,30,-2,1e-07,0.91099554,0.8733528,0.8320277,0.8532306
"19","Rectifier",0.2,30,-2,1e-08,0.90553135,0.84710884,0.7687053,0.88588214
"20","Rectifier",0.2,30,-2,1e-09,0.8856114,0.82543457,0.76087385,0.8500656
"21","Rectifier",0.2,30,-2,1e-10,0.8652079,0.80050534,0.74148357,0.82497656
