"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,600,0,1e-04,0.89156544,0.84566844,0.8056128,0.81420916
"2","Rectifier",0,600,0,1e-05,0.89155096,0.837835,0.7652535,0.8671709
"3","Rectifier",0,600,0,1e-06,0.8897797,0.8431532,0.77864426,0.8615532
"4","Rectifier",0,600,0,1e-07,0.8753908,0.8166436,0.7492945,0.85015845
"5","Rectifier",0,600,0,1e-08,0.87217325,0.8324513,0.7862738,0.83315945
"6","Rectifier",0,600,0,1e-09,0.89832264,0.8574261,0.8132538,0.8442498
"7","Rectifier",0,600,0,1e-10,0.90313756,0.85689735,0.7986195,0.87074524
"8","Rectifier",0,600,-1,1e-04,0.895738,0.8565678,0.8032954,0.8411683
"9","Rectifier",0,600,-1,1e-05,0.89391077,0.84012175,0.769393,0.8564953
"10","Rectifier",0,600,-1,1e-06,0.8886291,0.8396292,0.79046273,0.8274339
"11","Rectifier",0,600,-1,1e-07,0.87580675,0.831206,0.767227,0.8554484
"12","Rectifier",0,600,-1,1e-08,0.89388096,0.8509139,0.808898,0.835639
"13","Rectifier",0,600,-1,1e-09,0.90658855,0.85701823,0.8215524,0.82330716
"14","Rectifier",0,600,-1,1e-10,0.9070857,0.8600676,0.82097423,0.8357805
"15","Rectifier",0,600,-2,1e-04,0.9086184,0.86867243,0.84152186,0.83538777
"16","Rectifier",0,600,-2,1e-05,0.899275,0.8487538,0.7950412,0.854305
"17","Rectifier",0,600,-2,1e-06,0.88949716,0.84628254,0.7909733,0.8327156
"18","Rectifier",0,600,-2,1e-07,0.890419,0.84775966,0.8080289,0.8222982
"19","Rectifier",0,600,-2,1e-08,0.8912474,0.8448427,0.78432673,0.8396765
"20","Rectifier",0,600,-2,1e-09,0.8995913,0.8518312,0.79281086,0.8501069
"21","Rectifier",0,600,-2,1e-10,0.9083824,0.85990113,0.79860723,0.8660744
