"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,300,0,1e-04,0.9216422,0.87822497,0.82620597,0.8732861
"2","Rectifier",0.2,300,0,1e-05,0.9167037,0.88695174,0.8444206,0.8602045
"3","Rectifier",0.2,300,0,1e-06,0.9249194,0.8773396,0.82457954,0.88459134
"4","Rectifier",0.2,300,0,1e-07,0.92666614,0.8780673,0.83062816,0.8776414
"5","Rectifier",0.2,300,0,1e-08,0.9233731,0.8922992,0.8551516,0.8708103
"6","Rectifier",0.2,300,0,1e-09,0.9184662,0.8754352,0.82253623,0.87579733
"7","Rectifier",0.2,300,0,1e-10,0.9069318,0.86050344,0.81527513,0.8547763
"8","Rectifier",0.2,300,-1,1e-04,0.92420775,0.8785845,0.8286957,0.8690838
"9","Rectifier",0.2,300,-1,1e-05,0.92437935,0.8963729,0.8612141,0.8701055
"10","Rectifier",0.2,300,-1,1e-06,0.9286608,0.90456575,0.8691477,0.8813613
"11","Rectifier",0.2,300,-1,1e-07,0.92979074,0.8971334,0.8603051,0.8708911
"12","Rectifier",0.2,300,-1,1e-08,0.92364484,0.8822492,0.8387348,0.8682237
"13","Rectifier",0.2,300,-1,1e-09,0.91687,0.87312704,0.8213565,0.87044394
"14","Rectifier",0.2,300,-1,1e-10,0.9094005,0.8637844,0.8188083,0.85685426
"15","Rectifier",0.2,300,-2,1e-04,0.88251215,0.8377784,0.7782693,0.8278209
"16","Rectifier",0.2,300,-2,1e-05,0.9156971,0.8850721,0.86768085,0.84992087
"17","Rectifier",0.2,300,-2,1e-06,0.921794,0.89203274,0.8706525,0.855969
"18","Rectifier",0.2,300,-2,1e-07,0.9192888,0.88403404,0.8495118,0.85322654
"19","Rectifier",0.2,300,-2,1e-08,0.9301103,0.8861117,0.85704684,0.85937387
"20","Rectifier",0.2,300,-2,1e-09,0.9192276,0.881803,0.84119517,0.8671309
"21","Rectifier",0.2,300,-2,1e-10,0.89951307,0.83789766,0.75892967,0.87725943
