"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,20,0,1e-04,0.9187835,0.8690232,0.8058872,0.8760337
"2","Rectifier",0.1,20,0,1e-05,0.9197412,0.88957906,0.83412504,0.8893236
"3","Rectifier",0.1,20,0,1e-06,0.92141443,0.89049107,0.834116,0.900826
"4","Rectifier",0.1,20,0,1e-07,0.9101071,0.8642011,0.7987078,0.8741303
"5","Rectifier",0.1,20,0,1e-08,0.90247136,0.84080637,0.7687336,0.87324655
"6","Rectifier",0.1,20,0,1e-09,0.8898296,0.83934075,0.78877974,0.8385275
"7","Rectifier",0.1,20,0,1e-10,0.8559891,0.8039221,0.7276445,0.8178228
"8","Rectifier",0.1,20,-1,1e-04,0.9285027,0.8941145,0.85274965,0.87760854
"9","Rectifier",0.1,20,-1,1e-05,0.92437446,0.8933205,0.87255865,0.8549469
"10","Rectifier",0.1,20,-1,1e-06,0.9179279,0.88114643,0.8251456,0.87876356
"11","Rectifier",0.1,20,-1,1e-07,0.91301227,0.8681719,0.8094861,0.87591326
"12","Rectifier",0.1,20,-1,1e-08,0.8995676,0.84212,0.7810425,0.8425259
"13","Rectifier",0.1,20,-1,1e-09,0.88861346,0.84219146,0.7964984,0.8370776
"14","Rectifier",0.1,20,-1,1e-10,0.8570182,0.7962229,0.7207722,0.8349318
"15","Rectifier",0.1,20,-2,1e-04,0.90551144,0.8605169,0.7957955,0.8753567
"16","Rectifier",0.1,20,-2,1e-05,0.92069167,0.88382196,0.8475031,0.85392994
"17","Rectifier",0.1,20,-2,1e-06,0.91726,0.87709254,0.83024836,0.8558671
"18","Rectifier",0.1,20,-2,1e-07,0.90634036,0.86282885,0.80303174,0.87384
"19","Rectifier",0.1,20,-2,1e-08,0.9049376,0.85666716,0.7964386,0.8676859
"20","Rectifier",0.1,20,-2,1e-09,0.88942474,0.8275256,0.7411705,0.89081645
"21","Rectifier",0.1,20,-2,1e-10,0.8559603,0.8054118,0.7334871,0.82831687
