"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,400,0,1e-04,0.9196168,0.87751865,0.83873904,0.8623879
"2","Rectifier",0.2,400,0,1e-05,0.9191294,0.89205027,0.8642538,0.85466164
"3","Rectifier",0.2,400,0,1e-06,0.9250512,0.88520753,0.84022987,0.88599336
"4","Rectifier",0.2,400,0,1e-07,0.93070257,0.8898804,0.85190374,0.89309716
"5","Rectifier",0.2,400,0,1e-08,0.92398596,0.88581675,0.8349813,0.8829887
"6","Rectifier",0.2,400,0,1e-09,0.91743475,0.87240636,0.79769397,0.91250277
"7","Rectifier",0.2,400,0,1e-10,0.90638924,0.8576174,0.79269135,0.86950415
"8","Rectifier",0.2,400,-1,1e-04,0.92124015,0.8819285,0.84111667,0.86291087
"9","Rectifier",0.2,400,-1,1e-05,0.9262172,0.88606715,0.83347565,0.8802639
"10","Rectifier",0.2,400,-1,1e-06,0.91553676,0.87225735,0.83578783,0.85556436
"11","Rectifier",0.2,400,-1,1e-07,0.9312054,0.8944474,0.8609052,0.86235255
"12","Rectifier",0.2,400,-1,1e-08,0.9268771,0.89249617,0.8465162,0.8907013
"13","Rectifier",0.2,400,-1,1e-09,0.9230363,0.88049024,0.8414699,0.8568191
"14","Rectifier",0.2,400,-1,1e-10,0.9085392,0.8615457,0.8099542,0.8724571
"15","Rectifier",0.2,400,-2,1e-04,0.90360725,0.8667953,0.8083823,0.856571
"16","Rectifier",0.2,400,-2,1e-05,0.9169677,0.87614673,0.8192454,0.8738967
"17","Rectifier",0.2,400,-2,1e-06,0.92335314,0.87976134,0.8348283,0.8795454
"18","Rectifier",0.2,400,-2,1e-07,0.9179118,0.87874204,0.8332361,0.8624517
"19","Rectifier",0.2,400,-2,1e-08,0.9186718,0.87410325,0.8111804,0.8993342
"20","Rectifier",0.2,400,-2,1e-09,0.93063855,0.8910508,0.8387843,0.90030766
"21","Rectifier",0.2,400,-2,1e-10,0.90698,0.8565901,0.7920096,0.8678894
