"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,600,0,1e-04,0.9193599,0.8743163,0.8129012,0.892978
"2","Rectifier",0.1,600,0,1e-05,0.8976078,0.86389375,0.82268786,0.8378641
"3","Rectifier",0.1,600,0,1e-06,0.91055584,0.8689125,0.8087233,0.8886095
"4","Rectifier",0.1,600,0,1e-07,0.909793,0.8691316,0.8253393,0.8532769
"5","Rectifier",0.1,600,0,1e-08,0.9124895,0.86188734,0.78968656,0.89390755
"6","Rectifier",0.1,600,0,1e-09,0.92069143,0.8746125,0.83577836,0.8479005
"7","Rectifier",0.1,600,0,1e-10,0.90906614,0.85775524,0.79039955,0.8915253
"8","Rectifier",0.1,600,-1,1e-04,0.90139323,0.86065406,0.80679566,0.8557818
"9","Rectifier",0.1,600,-1,1e-05,0.91554946,0.873302,0.84739465,0.83028567
"10","Rectifier",0.1,600,-1,1e-06,0.8915478,0.8505709,0.80276203,0.82498264
"11","Rectifier",0.1,600,-1,1e-07,0.9106408,0.8805115,0.85623246,0.8335714
"12","Rectifier",0.1,600,-1,1e-08,0.91992676,0.8781496,0.82209206,0.8905524
"13","Rectifier",0.1,600,-1,1e-09,0.9203447,0.8745616,0.83873826,0.8464308
"14","Rectifier",0.1,600,-1,1e-10,0.91572356,0.86245286,0.7989486,0.8832579
"15","Rectifier",0.1,600,-2,1e-04,0.90442836,0.85468924,0.79563737,0.85100913
"16","Rectifier",0.1,600,-2,1e-05,0.90756565,0.86806846,0.8179283,0.84852034
"17","Rectifier",0.1,600,-2,1e-06,0.91559035,0.8869219,0.8432066,0.87484586
"18","Rectifier",0.1,600,-2,1e-07,0.92275846,0.8704026,0.79570806,0.90663594
"19","Rectifier",0.1,600,-2,1e-08,0.91298497,0.8755776,0.8221634,0.87819993
"20","Rectifier",0.1,600,-2,1e-09,0.91738033,0.8723943,0.8303796,0.8438066
"21","Rectifier",0.1,600,-2,1e-10,0.9144166,0.86402094,0.786116,0.9123386
