"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,30,0,1e-04,0.9222313,0.87805766,0.8442607,0.83908635
"2","Rectifier",0.1,30,0,1e-05,0.9177349,0.88398683,0.8399508,0.8708276
"3","Rectifier",0.1,30,0,1e-06,0.9294008,0.8869895,0.83768713,0.8943289
"4","Rectifier",0.1,30,0,1e-07,0.9213251,0.8846554,0.8468797,0.8658894
"5","Rectifier",0.1,30,0,1e-08,0.9054508,0.84408957,0.7675295,0.8785606
"6","Rectifier",0.1,30,0,1e-09,0.8956558,0.83961564,0.77637607,0.85918546
"7","Rectifier",0.1,30,0,1e-10,0.8677535,0.8063552,0.72916716,0.83581775
"8","Rectifier",0.1,30,-1,1e-04,0.9011803,0.8618061,0.80862796,0.8479926
"9","Rectifier",0.1,30,-1,1e-05,0.92526454,0.8806539,0.81036246,0.8980394
"10","Rectifier",0.1,30,-1,1e-06,0.922943,0.8817224,0.8400989,0.8839262
"11","Rectifier",0.1,30,-1,1e-07,0.92301804,0.87863344,0.8226897,0.88641727
"12","Rectifier",0.1,30,-1,1e-08,0.9040531,0.8507285,0.78147334,0.88449043
"13","Rectifier",0.1,30,-1,1e-09,0.8926713,0.84460354,0.79179573,0.85553014
"14","Rectifier",0.1,30,-1,1e-10,0.8727355,0.81356645,0.73291713,0.85169417
"15","Rectifier",0.1,30,-2,1e-04,0.9113061,0.8553413,0.78663445,0.8774623
"16","Rectifier",0.1,30,-2,1e-05,0.928867,0.901316,0.87669307,0.8599779
"17","Rectifier",0.1,30,-2,1e-06,0.9179853,0.87333894,0.8277854,0.8773983
"18","Rectifier",0.1,30,-2,1e-07,0.90684056,0.85612977,0.78178215,0.8960082
"19","Rectifier",0.1,30,-2,1e-08,0.89962316,0.8452693,0.77306557,0.85598916
"20","Rectifier",0.1,30,-2,1e-09,0.8915085,0.84056294,0.78512406,0.8407061
"21","Rectifier",0.1,30,-2,1e-10,0.87284034,0.8138906,0.75197494,0.8315562
