"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,40,0,1e-04,0.91475165,0.8793617,0.8321269,0.8642572
"2","Rectifier",0.05,40,0,1e-05,0.9218282,0.8876314,0.8308937,0.89370126
"3","Rectifier",0.05,40,0,1e-06,0.90405524,0.8437389,0.7701458,0.89082223
"4","Rectifier",0.05,40,0,1e-07,0.9150062,0.86783004,0.8010771,0.88447005
"5","Rectifier",0.05,40,0,1e-08,0.8999563,0.85393715,0.7956363,0.8522653
"6","Rectifier",0.05,40,0,1e-09,0.8949011,0.84442693,0.7955939,0.8445244
"7","Rectifier",0.05,40,0,1e-10,0.87809527,0.82041836,0.74801975,0.8384612
"8","Rectifier",0.05,40,-1,1e-04,0.9110066,0.87643814,0.8594631,0.8379579
"9","Rectifier",0.05,40,-1,1e-05,0.90827644,0.8713043,0.83000827,0.8586963
"10","Rectifier",0.05,40,-1,1e-06,0.91291356,0.8644547,0.78979486,0.90497446
"11","Rectifier",0.05,40,-1,1e-07,0.92022663,0.87881845,0.83356404,0.8737827
"12","Rectifier",0.05,40,-1,1e-08,0.90466464,0.8533857,0.7926128,0.86020035
"13","Rectifier",0.05,40,-1,1e-09,0.8973742,0.841573,0.76786983,0.8827916
"14","Rectifier",0.05,40,-1,1e-10,0.879914,0.818568,0.73375714,0.85952055
"15","Rectifier",0.05,40,-2,1e-04,0.90163875,0.8514931,0.7905893,0.85520536
"16","Rectifier",0.05,40,-2,1e-05,0.9077926,0.8610313,0.8107923,0.8451627
"17","Rectifier",0.05,40,-2,1e-06,0.9158255,0.8676006,0.8111225,0.88389975
"18","Rectifier",0.05,40,-2,1e-07,0.90911984,0.8791777,0.8504241,0.84040195
"19","Rectifier",0.05,40,-2,1e-08,0.90406877,0.859741,0.80680615,0.8481678
"20","Rectifier",0.05,40,-2,1e-09,0.8954025,0.8360101,0.75002867,0.889074
"21","Rectifier",0.05,40,-2,1e-10,0.882725,0.83062625,0.74848336,0.87063164
