"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,200,0,1e-04,0.8962317,0.8642,0.82920986,0.82329905
"2","Rectifier",0.1,200,0,1e-05,0.91867346,0.87661195,0.8425276,0.84710336
"3","Rectifier",0.1,200,0,1e-06,0.8977898,0.8473811,0.7765824,0.85980415
"4","Rectifier",0.1,200,0,1e-07,0.9119106,0.86030185,0.81259656,0.86600375
"5","Rectifier",0.1,200,0,1e-08,0.91006386,0.85572034,0.8029395,0.8615617
"6","Rectifier",0.1,200,0,1e-09,0.9085113,0.86140454,0.7962025,0.8801004
"7","Rectifier",0.1,200,0,1e-10,0.9019819,0.8560751,0.7963842,0.86693066
"8","Rectifier",0.1,200,-1,1e-04,0.907678,0.86446303,0.81786066,0.85032517
"9","Rectifier",0.1,200,-1,1e-05,0.8937944,0.8423944,0.7635202,0.88165563
"10","Rectifier",0.1,200,-1,1e-06,0.9103085,0.8727454,0.81736344,0.87063026
"11","Rectifier",0.1,200,-1,1e-07,0.9243567,0.8807143,0.83913785,0.86109006
"12","Rectifier",0.1,200,-1,1e-08,0.9083601,0.8701866,0.8398447,0.8275332
"13","Rectifier",0.1,200,-1,1e-09,0.90818506,0.86797065,0.81241566,0.86502147
"14","Rectifier",0.1,200,-1,1e-10,0.9030807,0.8466334,0.77312,0.8833834
"15","Rectifier",0.1,200,-2,1e-04,0.9134465,0.8614977,0.7899139,0.8744999
"16","Rectifier",0.1,200,-2,1e-05,0.9067475,0.8690445,0.81970596,0.8483176
"17","Rectifier",0.1,200,-2,1e-06,0.9219588,0.8869865,0.8561724,0.84475976
"18","Rectifier",0.1,200,-2,1e-07,0.9171272,0.8821938,0.8485692,0.8485274
"19","Rectifier",0.1,200,-2,1e-08,0.9196541,0.8790017,0.8326239,0.873728
"20","Rectifier",0.1,200,-2,1e-09,0.91191596,0.87220496,0.83459175,0.86215335
"21","Rectifier",0.1,200,-2,1e-10,0.898556,0.8385802,0.7561313,0.89285004
