"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,50,0,1e-04,0.9090895,0.87592703,0.8311403,0.8455315
"2","Rectifier",0.05,50,0,1e-05,0.90331763,0.8605518,0.8134375,0.855701
"3","Rectifier",0.05,50,0,1e-06,0.9050127,0.86772114,0.8279128,0.83770627
"4","Rectifier",0.05,50,0,1e-07,0.91875064,0.872012,0.83648723,0.84366095
"5","Rectifier",0.05,50,0,1e-08,0.89951795,0.8472562,0.7899591,0.83046955
"6","Rectifier",0.05,50,0,1e-09,0.8949974,0.84140766,0.7881059,0.8546733
"7","Rectifier",0.05,50,0,1e-10,0.8811366,0.8265142,0.7728628,0.8364907
"8","Rectifier",0.05,50,-1,1e-04,0.9110618,0.86906254,0.8061278,0.8753597
"9","Rectifier",0.05,50,-1,1e-05,0.91280586,0.87126535,0.8270005,0.8535191
"10","Rectifier",0.05,50,-1,1e-06,0.91395116,0.8696876,0.82645947,0.86883175
"11","Rectifier",0.05,50,-1,1e-07,0.9114549,0.853369,0.7753657,0.9038397
"12","Rectifier",0.05,50,-1,1e-08,0.9055131,0.8643856,0.8256908,0.83808595
"13","Rectifier",0.05,50,-1,1e-09,0.89851373,0.8457778,0.7727124,0.8756246
"14","Rectifier",0.05,50,-1,1e-10,0.88260496,0.8337972,0.7818108,0.831235
"15","Rectifier",0.05,50,-2,1e-04,0.9016313,0.8724659,0.8268188,0.85480255
"16","Rectifier",0.05,50,-2,1e-05,0.90957844,0.8793441,0.8452534,0.84627974
"17","Rectifier",0.05,50,-2,1e-06,0.92031,0.878568,0.8226921,0.88511497
"18","Rectifier",0.05,50,-2,1e-07,0.9141196,0.87076104,0.8278766,0.84618914
"19","Rectifier",0.05,50,-2,1e-08,0.9067449,0.8620967,0.804638,0.87703216
"20","Rectifier",0.05,50,-2,1e-09,0.9024954,0.85730207,0.80387986,0.866839
"21","Rectifier",0.05,50,-2,1e-10,0.8834899,0.83694804,0.78924596,0.8341585
