"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,700,0,1e-04,0.90665746,0.8592526,0.7968349,0.85359436
"2","Rectifier",0.05,700,0,1e-05,0.90769696,0.86170316,0.8005135,0.87109447
"3","Rectifier",0.05,700,0,1e-06,0.8804272,0.8375327,0.7772563,0.83330685
"4","Rectifier",0.05,700,0,1e-07,0.8971856,0.8626096,0.816654,0.8345186
"5","Rectifier",0.05,700,0,1e-08,0.89905256,0.84248,0.76571405,0.8807677
"6","Rectifier",0.05,700,0,1e-09,0.9132647,0.86708325,0.8175535,0.8744382
"7","Rectifier",0.05,700,0,1e-10,0.9061874,0.85954154,0.7923524,0.8891665
"8","Rectifier",0.05,700,-1,1e-04,0.9111214,0.8658568,0.80748224,0.8739731
"9","Rectifier",0.05,700,-1,1e-05,0.90191704,0.86126864,0.80737406,0.853886
"10","Rectifier",0.05,700,-1,1e-06,0.8860164,0.822867,0.74738365,0.8557686
"11","Rectifier",0.05,700,-1,1e-07,0.8814666,0.8393711,0.7944665,0.82204574
"12","Rectifier",0.05,700,-1,1e-08,0.90199375,0.86064065,0.80167633,0.8773866
"13","Rectifier",0.05,700,-1,1e-09,0.9244683,0.88377345,0.83240056,0.8944388
"14","Rectifier",0.05,700,-1,1e-10,0.9113946,0.86084527,0.8153175,0.8480647
"15","Rectifier",0.05,700,-2,1e-04,0.90097255,0.85601944,0.8172609,0.8121283
"16","Rectifier",0.05,700,-2,1e-05,0.89598733,0.8600005,0.81952465,0.8361336
"17","Rectifier",0.05,700,-2,1e-06,0.91176116,0.87085605,0.8327477,0.8477102
"18","Rectifier",0.05,700,-2,1e-07,0.9099827,0.86978984,0.8111838,0.8728597
"19","Rectifier",0.05,700,-2,1e-08,0.8985659,0.8481458,0.77579653,0.87749666
"20","Rectifier",0.05,700,-2,1e-09,0.9207855,0.8779169,0.8335883,0.86587256
"21","Rectifier",0.05,700,-2,1e-10,0.9114627,0.8660704,0.80797714,0.8731343
