"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,500,0,1e-04,0.91461104,0.8674291,0.79832125,0.8734019
"2","Rectifier",0.2,500,0,1e-05,0.91638327,0.87653303,0.8449586,0.84185165
"3","Rectifier",0.2,500,0,1e-06,0.9207992,0.8812451,0.81658137,0.9022403
"4","Rectifier",0.2,500,0,1e-07,0.92814004,0.88969404,0.8550444,0.8737487
"5","Rectifier",0.2,500,0,1e-08,0.9241086,0.8874273,0.8394147,0.8821179
"6","Rectifier",0.2,500,0,1e-09,0.92609847,0.88500595,0.84083325,0.88317525
"7","Rectifier",0.2,500,0,1e-10,0.9076403,0.8503184,0.7717357,0.89944667
"8","Rectifier",0.2,500,-1,1e-04,0.9147614,0.8678508,0.8071145,0.86363477
"9","Rectifier",0.2,500,-1,1e-05,0.92522544,0.8879701,0.8371836,0.8838293
"10","Rectifier",0.2,500,-1,1e-06,0.91506034,0.87475926,0.83358026,0.8560996
"11","Rectifier",0.2,500,-1,1e-07,0.9277898,0.8881099,0.86618143,0.8503492
"12","Rectifier",0.2,500,-1,1e-08,0.92533225,0.88245124,0.8284149,0.8913392
"13","Rectifier",0.2,500,-1,1e-09,0.9263805,0.88868326,0.8305387,0.9076781
"14","Rectifier",0.2,500,-1,1e-10,0.9091233,0.864298,0.81657094,0.8623838
"15","Rectifier",0.2,500,-2,1e-04,0.90120345,0.85082245,0.8077708,0.8155811
"16","Rectifier",0.2,500,-2,1e-05,0.91092765,0.87690634,0.83526236,0.84590155
"17","Rectifier",0.2,500,-2,1e-06,0.923117,0.88175523,0.84179235,0.859382
"18","Rectifier",0.2,500,-2,1e-07,0.9372785,0.8996064,0.8808776,0.8523157
"19","Rectifier",0.2,500,-2,1e-08,0.92236435,0.88273907,0.85962254,0.84382874
"20","Rectifier",0.2,500,-2,1e-09,0.9197593,0.87894064,0.829936,0.87662
"21","Rectifier",0.2,500,-2,1e-10,0.90654725,0.85663116,0.78512216,0.8903017
