"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,90,0,1e-04,0.89539605,0.8440531,0.79402435,0.82227933
"2","Rectifier",0,90,0,1e-05,0.90188825,0.8374951,0.75927156,0.87094843
"3","Rectifier",0,90,0,1e-06,0.9007223,0.8601685,0.7971087,0.87147254
"4","Rectifier",0,90,0,1e-07,0.8872247,0.8351591,0.75622827,0.86124015
"5","Rectifier",0,90,0,1e-08,0.90118146,0.85865873,0.8198471,0.8523161
"6","Rectifier",0,90,0,1e-09,0.9003707,0.85475916,0.79749095,0.8476887
"7","Rectifier",0,90,0,1e-10,0.8920196,0.8454208,0.7986815,0.84743476
"8","Rectifier",0,90,-1,1e-04,0.8905856,0.8508136,0.8043663,0.82387996
"9","Rectifier",0,90,-1,1e-05,0.8786577,0.83203,0.75307465,0.86424226
"10","Rectifier",0,90,-1,1e-06,0.87815845,0.8270819,0.7468841,0.8620137
"11","Rectifier",0,90,-1,1e-07,0.8814632,0.8399022,0.7993332,0.80569243
"12","Rectifier",0,90,-1,1e-08,0.90687793,0.8676242,0.8391769,0.833912
"13","Rectifier",0,90,-1,1e-09,0.89828086,0.8560461,0.800936,0.8376788
"14","Rectifier",0,90,-1,1e-10,0.89194363,0.8425748,0.7887074,0.84108776
"15","Rectifier",0,90,-2,1e-04,0.903839,0.86565804,0.82326716,0.83702826
"16","Rectifier",0,90,-2,1e-05,0.9059693,0.87214494,0.84904045,0.8217099
"17","Rectifier",0,90,-2,1e-06,0.88533306,0.8343956,0.77211106,0.8570835
"18","Rectifier",0,90,-2,1e-07,0.88651955,0.8392652,0.7730716,0.833122
"19","Rectifier",0,90,-2,1e-08,0.89388806,0.84181863,0.7642989,0.8829327
"20","Rectifier",0,90,-2,1e-09,0.8981107,0.8493964,0.7846879,0.87017834
"21","Rectifier",0,90,-2,1e-10,0.8899144,0.8326868,0.7469645,0.87531424
