"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,500,0,1e-04,0.90824413,0.86424613,0.79436374,0.87996453
"2","Rectifier",0.05,500,0,1e-05,0.8899767,0.83857024,0.763702,0.8719562
"3","Rectifier",0.05,500,0,1e-06,0.9003363,0.85500026,0.7764125,0.89941484
"4","Rectifier",0.05,500,0,1e-07,0.9043791,0.8669904,0.8264974,0.84407526
"5","Rectifier",0.05,500,0,1e-08,0.8971765,0.8486084,0.7693553,0.8630799
"6","Rectifier",0.05,500,0,1e-09,0.9104499,0.8671317,0.83194536,0.85222167
"7","Rectifier",0.05,500,0,1e-10,0.91324735,0.8608262,0.7901969,0.87778264
"8","Rectifier",0.05,500,-1,1e-04,0.8928929,0.8425928,0.7825451,0.8588432
"9","Rectifier",0.05,500,-1,1e-05,0.9002607,0.85800356,0.80531776,0.856228
"10","Rectifier",0.05,500,-1,1e-06,0.90069795,0.8574132,0.7942202,0.85957694
"11","Rectifier",0.05,500,-1,1e-07,0.8901252,0.8450317,0.7860793,0.84040713
"12","Rectifier",0.05,500,-1,1e-08,0.90592664,0.853963,0.80726665,0.8419811
"13","Rectifier",0.05,500,-1,1e-09,0.91183835,0.8604221,0.80052537,0.88412774
"14","Rectifier",0.05,500,-1,1e-10,0.90696514,0.8529456,0.79271686,0.87665653
"15","Rectifier",0.05,500,-2,1e-04,0.9090828,0.86347973,0.821842,0.82330775
"16","Rectifier",0.05,500,-2,1e-05,0.90585905,0.86194456,0.8012529,0.86319923
"17","Rectifier",0.05,500,-2,1e-06,0.89958334,0.855618,0.8069567,0.8283279
"18","Rectifier",0.05,500,-2,1e-07,0.91023576,0.8776117,0.85520023,0.8307736
"19","Rectifier",0.05,500,-2,1e-08,0.92231804,0.8812747,0.84794766,0.8545571
"20","Rectifier",0.05,500,-2,1e-09,0.91592187,0.8618756,0.80275536,0.87256926
"21","Rectifier",0.05,500,-2,1e-10,0.9037465,0.84201914,0.76818395,0.8867633
