"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,500,0,1e-04,0.89837724,0.85660267,0.78931636,0.89140046
"2","Rectifier",0.1,500,0,1e-05,0.894416,0.8516185,0.791144,0.83822733
"3","Rectifier",0.1,500,0,1e-06,0.90295273,0.856375,0.8015443,0.8586402
"4","Rectifier",0.1,500,0,1e-07,0.91892844,0.87777156,0.8365205,0.8605227
"5","Rectifier",0.1,500,0,1e-08,0.91349125,0.8621392,0.7838122,0.888116
"6","Rectifier",0.1,500,0,1e-09,0.917172,0.8728647,0.8145789,0.88330656
"7","Rectifier",0.1,500,0,1e-10,0.90975237,0.859543,0.7983024,0.88122845
"8","Rectifier",0.1,500,-1,1e-04,0.91263413,0.8688609,0.8100556,0.87685996
"9","Rectifier",0.1,500,-1,1e-05,0.90323454,0.88070357,0.84055316,0.8327282
"10","Rectifier",0.1,500,-1,1e-06,0.9109024,0.8622447,0.79606813,0.8806914
"11","Rectifier",0.1,500,-1,1e-07,0.9194911,0.8748278,0.80753505,0.8992203
"12","Rectifier",0.1,500,-1,1e-08,0.9020629,0.8604103,0.80253136,0.8377647
"13","Rectifier",0.1,500,-1,1e-09,0.9150877,0.87248534,0.8218139,0.862245
"14","Rectifier",0.1,500,-1,1e-10,0.9117735,0.8635595,0.8027769,0.8664413
"15","Rectifier",0.1,500,-2,1e-04,0.91731715,0.8837512,0.83942,0.8524454
"16","Rectifier",0.1,500,-2,1e-05,0.9110978,0.86170256,0.8231644,0.8406399
"17","Rectifier",0.1,500,-2,1e-06,0.91040426,0.8664018,0.8341913,0.82828385
"18","Rectifier",0.1,500,-2,1e-07,0.9131018,0.8769471,0.82820165,0.8668385
"19","Rectifier",0.1,500,-2,1e-08,0.9229835,0.8830818,0.8709163,0.82325196
"20","Rectifier",0.1,500,-2,1e-09,0.9128109,0.86762464,0.80139047,0.8857426
"21","Rectifier",0.1,500,-2,1e-10,0.91319925,0.8683004,0.8116212,0.8707913
