"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,20,0,1e-04,0.91909516,0.8674072,0.8122093,0.87548304
"2","Rectifier",0.2,20,0,1e-05,0.92475563,0.8820619,0.81158864,0.898422
"3","Rectifier",0.2,20,0,1e-06,0.9325476,0.88959014,0.8352707,0.89384294
"4","Rectifier",0.2,20,0,1e-07,0.9207655,0.8652104,0.81304765,0.86776173
"5","Rectifier",0.2,20,0,1e-08,0.90329325,0.84622777,0.76367855,0.8958601
"6","Rectifier",0.2,20,0,1e-09,0.88282734,0.8300753,0.7727948,0.8370057
"7","Rectifier",0.2,20,0,1e-10,0.8458256,0.79105943,0.71368176,0.81510735
"8","Rectifier",0.2,20,-1,1e-04,0.9230119,0.8742091,0.8076212,0.8946163
"9","Rectifier",0.2,20,-1,1e-05,0.92168975,0.88007313,0.8283895,0.88112384
"10","Rectifier",0.2,20,-1,1e-06,0.93050647,0.8917805,0.84912604,0.8894725
"11","Rectifier",0.2,20,-1,1e-07,0.91006315,0.860541,0.79867876,0.87797046
"12","Rectifier",0.2,20,-1,1e-08,0.9018162,0.85049427,0.79844433,0.84697646
"13","Rectifier",0.2,20,-1,1e-09,0.88504606,0.83000124,0.7610951,0.854897
"14","Rectifier",0.2,20,-1,1e-10,0.8464904,0.7941967,0.7125333,0.82278174
"15","Rectifier",0.2,20,-2,1e-04,0.9068758,0.8562777,0.78376,0.89117265
"16","Rectifier",0.2,20,-2,1e-05,0.9284102,0.88759923,0.8452864,0.88565576
"17","Rectifier",0.2,20,-2,1e-06,0.92452836,0.8881433,0.8574998,0.85544163
"18","Rectifier",0.2,20,-2,1e-07,0.9114951,0.86281264,0.80044734,0.88191307
"19","Rectifier",0.2,20,-2,1e-08,0.89924884,0.83874327,0.7617512,0.8918376
"20","Rectifier",0.2,20,-2,1e-09,0.8852235,0.828436,0.7529126,0.8730033
"21","Rectifier",0.2,20,-2,1e-10,0.84568673,0.79069155,0.70558345,0.8308863
