"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,200,0,1e-04,0.9059646,0.8652783,0.8467351,0.8184437
"2","Rectifier",0.05,200,0,1e-05,0.88873357,0.8256048,0.7380274,0.8921838
"3","Rectifier",0.05,200,0,1e-06,0.8833575,0.8277868,0.7507773,0.874637
"4","Rectifier",0.05,200,0,1e-07,0.8973852,0.85083145,0.78261936,0.86864066
"5","Rectifier",0.05,200,0,1e-08,0.91162187,0.86212164,0.812784,0.84738797
"6","Rectifier",0.05,200,0,1e-09,0.910339,0.8642233,0.8112099,0.8675883
"7","Rectifier",0.05,200,0,1e-10,0.9025579,0.85198045,0.788811,0.8721693
"8","Rectifier",0.05,200,-1,1e-04,0.9111876,0.8594137,0.8115549,0.848622
"9","Rectifier",0.05,200,-1,1e-05,0.8736691,0.84457093,0.8066015,0.7947276
"10","Rectifier",0.05,200,-1,1e-06,0.89411324,0.8501571,0.79613715,0.8400845
"11","Rectifier",0.05,200,-1,1e-07,0.89823025,0.8518204,0.7981219,0.83353853
"12","Rectifier",0.05,200,-1,1e-08,0.9056462,0.8593016,0.81288236,0.8433764
"13","Rectifier",0.05,200,-1,1e-09,0.90784746,0.86449593,0.81615937,0.87070477
"14","Rectifier",0.05,200,-1,1e-10,0.9020073,0.84915847,0.7945258,0.8628287
"15","Rectifier",0.05,200,-2,1e-04,0.91312,0.8632869,0.8120691,0.85565215
"16","Rectifier",0.05,200,-2,1e-05,0.8962926,0.86629385,0.84528786,0.80341065
"17","Rectifier",0.05,200,-2,1e-06,0.8994377,0.8584798,0.82431287,0.82328206
"18","Rectifier",0.05,200,-2,1e-07,0.90450424,0.86309373,0.7983959,0.8885326
"19","Rectifier",0.05,200,-2,1e-08,0.90856415,0.8593777,0.8007318,0.87254786
"20","Rectifier",0.05,200,-2,1e-09,0.910656,0.86037815,0.8096886,0.8573896
"21","Rectifier",0.05,200,-2,1e-10,0.90101564,0.84391296,0.7662151,0.8859269
