"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,30,0,1e-04,0.9215042,0.8815564,0.8454753,0.8552014
"2","Rectifier",0.05,30,0,1e-05,0.9139144,0.86164016,0.7859241,0.89448977
"3","Rectifier",0.05,30,0,1e-06,0.9119863,0.8639694,0.8042682,0.895566
"4","Rectifier",0.05,30,0,1e-07,0.91908914,0.87100047,0.8220808,0.8771888
"5","Rectifier",0.05,30,0,1e-08,0.90436655,0.8531391,0.8036218,0.8514837
"6","Rectifier",0.05,30,0,1e-09,0.8915874,0.84571797,0.7971893,0.85053015
"7","Rectifier",0.05,30,0,1e-10,0.8708269,0.8193293,0.74821293,0.8170347
"8","Rectifier",0.05,30,-1,1e-04,0.91299766,0.8625043,0.8152425,0.85379004
"9","Rectifier",0.05,30,-1,1e-05,0.9033691,0.8613228,0.7976007,0.87762094
"10","Rectifier",0.05,30,-1,1e-06,0.9229897,0.89178455,0.8672424,0.85244966
"11","Rectifier",0.05,30,-1,1e-07,0.91473305,0.8696172,0.80714124,0.89309514
"12","Rectifier",0.05,30,-1,1e-08,0.9024215,0.8504272,0.7768185,0.8732905
"13","Rectifier",0.05,30,-1,1e-09,0.8924859,0.840737,0.7964159,0.83284926
"14","Rectifier",0.05,30,-1,1e-10,0.86902916,0.8178479,0.74880934,0.8194135
"15","Rectifier",0.05,30,-2,1e-04,0.9259499,0.8797121,0.8382749,0.8676713
"16","Rectifier",0.05,30,-2,1e-05,0.9066425,0.85272413,0.7797743,0.8669786
"17","Rectifier",0.05,30,-2,1e-06,0.9153671,0.87526995,0.8536737,0.8292207
"18","Rectifier",0.05,30,-2,1e-07,0.9139541,0.8734981,0.8314113,0.86422575
"19","Rectifier",0.05,30,-2,1e-08,0.8997875,0.85212976,0.79156154,0.8480302
"20","Rectifier",0.05,30,-2,1e-09,0.8867433,0.81848073,0.72382057,0.8938775
"21","Rectifier",0.05,30,-2,1e-10,0.8740465,0.82696545,0.7746014,0.80492264
