"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,40,0,1e-04,0.9155247,0.8655837,0.8239928,0.8437111
"2","Rectifier",0.2,40,0,1e-05,0.9267631,0.88223773,0.8179129,0.9005106
"3","Rectifier",0.2,40,0,1e-06,0.9277566,0.8811013,0.8521567,0.8366392
"4","Rectifier",0.2,40,0,1e-07,0.92103434,0.8844809,0.83543843,0.8845468
"5","Rectifier",0.2,40,0,1e-08,0.91092664,0.8617126,0.81015086,0.86437345
"6","Rectifier",0.2,40,0,1e-09,0.89614654,0.8419044,0.7927517,0.8465922
"7","Rectifier",0.2,40,0,1e-10,0.8729305,0.81383586,0.730421,0.8577359
"8","Rectifier",0.2,40,-1,1e-04,0.922013,0.85694355,0.78798646,0.88660485
"9","Rectifier",0.2,40,-1,1e-05,0.9252396,0.88871163,0.8334654,0.89152235
"10","Rectifier",0.2,40,-1,1e-06,0.9226418,0.89637506,0.87062174,0.8682296
"11","Rectifier",0.2,40,-1,1e-07,0.92372364,0.883873,0.85366625,0.8436654
"12","Rectifier",0.2,40,-1,1e-08,0.9058182,0.8566311,0.7955079,0.8842194
"13","Rectifier",0.2,40,-1,1e-09,0.8979929,0.8452293,0.77812636,0.8783076
"14","Rectifier",0.2,40,-1,1e-10,0.869667,0.7995713,0.7115377,0.8737619
"15","Rectifier",0.2,40,-2,1e-04,0.91323113,0.871541,0.82549936,0.85223496
"16","Rectifier",0.2,40,-2,1e-05,0.9231187,0.8798958,0.8243361,0.88519245
"17","Rectifier",0.2,40,-2,1e-06,0.9335473,0.89201033,0.85914,0.88036186
"18","Rectifier",0.2,40,-2,1e-07,0.9184202,0.8847819,0.82718176,0.8772897
"19","Rectifier",0.2,40,-2,1e-08,0.9141977,0.8629981,0.78598624,0.8956463
"20","Rectifier",0.2,40,-2,1e-09,0.8905633,0.82302773,0.7328767,0.8799799
"21","Rectifier",0.2,40,-2,1e-10,0.8765587,0.81779754,0.74218965,0.84159267
