"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,90,0,1e-04,0.9011721,0.8615386,0.8097941,0.8573724
"2","Rectifier",0.1,90,0,1e-05,0.9058408,0.86945486,0.81162953,0.8690343
"3","Rectifier",0.1,90,0,1e-06,0.908063,0.86109626,0.80284804,0.8872447
"4","Rectifier",0.1,90,0,1e-07,0.92289245,0.87357354,0.81724423,0.8887888
"5","Rectifier",0.1,90,0,1e-08,0.9145686,0.8749145,0.8107782,0.89679646
"6","Rectifier",0.1,90,0,1e-09,0.9043985,0.8481719,0.7872764,0.8654326
"7","Rectifier",0.1,90,0,1e-10,0.8910799,0.84763074,0.80445504,0.8366067
"8","Rectifier",0.1,90,-1,1e-04,0.912132,0.8672315,0.8234764,0.85132784
"9","Rectifier",0.1,90,-1,1e-05,0.9104026,0.86134255,0.8145097,0.8568551
"10","Rectifier",0.1,90,-1,1e-06,0.910661,0.8682719,0.82764125,0.84855336
"11","Rectifier",0.1,90,-1,1e-07,0.919766,0.87418884,0.82730275,0.8689671
"12","Rectifier",0.1,90,-1,1e-08,0.9184041,0.8745851,0.81474227,0.8888552
"13","Rectifier",0.1,90,-1,1e-09,0.899788,0.84700054,0.78984725,0.86135495
"14","Rectifier",0.1,90,-1,1e-10,0.89436936,0.8498138,0.8128376,0.82691276
"15","Rectifier",0.1,90,-2,1e-04,0.8906847,0.8534946,0.8080456,0.8082679
"16","Rectifier",0.1,90,-2,1e-05,0.9144726,0.88209677,0.865897,0.8406904
"17","Rectifier",0.1,90,-2,1e-06,0.9094406,0.86495525,0.8151301,0.851618
"18","Rectifier",0.1,90,-2,1e-07,0.9066044,0.85931104,0.8086597,0.8564072
"19","Rectifier",0.1,90,-2,1e-08,0.9107409,0.8663138,0.8176926,0.8588039
"20","Rectifier",0.1,90,-2,1e-09,0.9065642,0.8455332,0.7751326,0.8705504
"21","Rectifier",0.1,90,-2,1e-10,0.8915386,0.8200101,0.7173123,0.91742253
