"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,90,0,1e-04,0.92207515,0.88122696,0.8179747,0.89028215
"2","Rectifier",0.2,90,0,1e-05,0.9249598,0.88351333,0.8573049,0.8464273
"3","Rectifier",0.2,90,0,1e-06,0.927686,0.89086545,0.8546618,0.86315835
"4","Rectifier",0.2,90,0,1e-07,0.9255722,0.891924,0.8544292,0.8691926
"5","Rectifier",0.2,90,0,1e-08,0.91710824,0.88047713,0.8246821,0.88168466
"6","Rectifier",0.2,90,0,1e-09,0.9079866,0.85434645,0.79242873,0.86482245
"7","Rectifier",0.2,90,0,1e-10,0.88797605,0.83971465,0.7809199,0.849904
"8","Rectifier",0.2,90,-1,1e-04,0.9209193,0.8773229,0.83087623,0.8559906
"9","Rectifier",0.2,90,-1,1e-05,0.9160025,0.88523847,0.8470465,0.85817355
"10","Rectifier",0.2,90,-1,1e-06,0.91931766,0.8783361,0.82941073,0.88672817
"11","Rectifier",0.2,90,-1,1e-07,0.92673224,0.88868976,0.852755,0.867856
"12","Rectifier",0.2,90,-1,1e-08,0.91921663,0.86763835,0.7911757,0.90918314
"13","Rectifier",0.2,90,-1,1e-09,0.9057284,0.8528287,0.78235096,0.8759087
"14","Rectifier",0.2,90,-1,1e-10,0.89254487,0.8447013,0.7931812,0.85194224
"15","Rectifier",0.2,90,-2,1e-04,0.9017308,0.8601031,0.8086068,0.83648205
"16","Rectifier",0.2,90,-2,1e-05,0.9210139,0.8885427,0.8602038,0.84647757
"17","Rectifier",0.2,90,-2,1e-06,0.9263504,0.89252,0.8525858,0.87902653
"18","Rectifier",0.2,90,-2,1e-07,0.91927445,0.8759712,0.82549465,0.8774512
"19","Rectifier",0.2,90,-2,1e-08,0.9150068,0.8688014,0.8081624,0.87176925
"20","Rectifier",0.2,90,-2,1e-09,0.90279067,0.8476126,0.78815717,0.8639133
"21","Rectifier",0.2,90,-2,1e-10,0.89001137,0.8242392,0.7404692,0.8844649
