"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,300,0,1e-04,0.88379735,0.83801323,0.78839034,0.8350535
"2","Rectifier",0.05,300,0,1e-05,0.89796674,0.8610267,0.81642866,0.83806515
"3","Rectifier",0.05,300,0,1e-06,0.8881909,0.8410407,0.7701659,0.8898864
"4","Rectifier",0.05,300,0,1e-07,0.8958815,0.8478804,0.7822077,0.85773766
"5","Rectifier",0.05,300,0,1e-08,0.8895679,0.8415033,0.7771548,0.86128885
"6","Rectifier",0.05,300,0,1e-09,0.913065,0.8696479,0.8109545,0.88350767
"7","Rectifier",0.05,300,0,1e-10,0.9040871,0.85008,0.7872931,0.86625886
"8","Rectifier",0.05,300,-1,1e-04,0.89111114,0.84006447,0.7627488,0.87999475
"9","Rectifier",0.05,300,-1,1e-05,0.8969468,0.8536493,0.7954685,0.8413536
"10","Rectifier",0.05,300,-1,1e-06,0.9093918,0.8637227,0.8044323,0.8712417
"11","Rectifier",0.05,300,-1,1e-07,0.8974447,0.8502995,0.80857515,0.8335591
"12","Rectifier",0.05,300,-1,1e-08,0.9143401,0.8664429,0.8216501,0.8423906
"13","Rectifier",0.05,300,-1,1e-09,0.91403615,0.8747321,0.8138968,0.877615
"14","Rectifier",0.05,300,-1,1e-10,0.9042979,0.85178745,0.78186053,0.8825825
"15","Rectifier",0.05,300,-2,1e-04,0.9121505,0.8754501,0.8405863,0.8426078
"16","Rectifier",0.05,300,-2,1e-05,0.89399785,0.8547,0.79203254,0.8499346
"17","Rectifier",0.05,300,-2,1e-06,0.8940516,0.8492721,0.78621,0.86731124
"18","Rectifier",0.05,300,-2,1e-07,0.902031,0.8627157,0.8186359,0.8376599
"19","Rectifier",0.05,300,-2,1e-08,0.90583247,0.8601914,0.7902808,0.88004214
"20","Rectifier",0.05,300,-2,1e-09,0.91841775,0.87292624,0.8240567,0.8699688
"21","Rectifier",0.05,300,-2,1e-10,0.90187097,0.84944737,0.7855857,0.8736492
