"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,400,0,1e-04,0.9010236,0.86586726,0.8224773,0.8488097
"2","Rectifier",0.1,400,0,1e-05,0.90679604,0.8731641,0.8249263,0.8464774
"3","Rectifier",0.1,400,0,1e-06,0.9177183,0.86376107,0.7915605,0.9100949
"4","Rectifier",0.1,400,0,1e-07,0.9192545,0.8796925,0.8650374,0.84207463
"5","Rectifier",0.1,400,0,1e-08,0.9146481,0.86819255,0.8284372,0.85460556
"6","Rectifier",0.1,400,0,1e-09,0.9142981,0.87834233,0.8356467,0.847375
"7","Rectifier",0.1,400,0,1e-10,0.9082234,0.8581702,0.7985884,0.8726175
"8","Rectifier",0.1,400,-1,1e-04,0.91173184,0.86433244,0.8038168,0.87032765
"9","Rectifier",0.1,400,-1,1e-05,0.8994689,0.8596583,0.8234944,0.8320867
"10","Rectifier",0.1,400,-1,1e-06,0.90344054,0.8524508,0.79898036,0.8482608
"11","Rectifier",0.1,400,-1,1e-07,0.9254258,0.8869966,0.8600093,0.8541147
"12","Rectifier",0.1,400,-1,1e-08,0.9217522,0.88281846,0.8339313,0.88577443
"13","Rectifier",0.1,400,-1,1e-09,0.9119024,0.8763907,0.8290776,0.8606586
"14","Rectifier",0.1,400,-1,1e-10,0.90921587,0.8644675,0.81307584,0.8725554
"15","Rectifier",0.1,400,-2,1e-04,0.88930404,0.8378353,0.7623972,0.8515233
"16","Rectifier",0.1,400,-2,1e-05,0.90860295,0.85552794,0.7735377,0.87026244
"17","Rectifier",0.1,400,-2,1e-06,0.902423,0.8637944,0.8163484,0.862619
"18","Rectifier",0.1,400,-2,1e-07,0.91929924,0.8804491,0.841194,0.8516001
"19","Rectifier",0.1,400,-2,1e-08,0.9180843,0.873612,0.8342927,0.8643543
"20","Rectifier",0.1,400,-2,1e-09,0.91879773,0.8769309,0.8279168,0.87419826
"21","Rectifier",0.1,400,-2,1e-10,0.90141684,0.8461307,0.779041,0.8783948
