"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,600,0,1e-04,0.9113389,0.8718344,0.8299107,0.842084
"2","Rectifier",0.2,600,0,1e-05,0.89495444,0.844455,0.78550583,0.85832834
"3","Rectifier",0.2,600,0,1e-06,0.90887046,0.87312025,0.8366259,0.85502744
"4","Rectifier",0.2,600,0,1e-07,0.92707974,0.8744121,0.83082485,0.8606837
"5","Rectifier",0.2,600,0,1e-08,0.9262399,0.8894819,0.85193974,0.8678526
"6","Rectifier",0.2,600,0,1e-09,0.924542,0.89136946,0.8653212,0.85648733
"7","Rectifier",0.2,600,0,1e-10,0.9146889,0.86841017,0.8066192,0.8782017
"8","Rectifier",0.2,600,-1,1e-04,0.9218995,0.8665097,0.82152265,0.8672529
"9","Rectifier",0.2,600,-1,1e-05,0.91722536,0.883799,0.8383373,0.8635059
"10","Rectifier",0.2,600,-1,1e-06,0.91482216,0.87466955,0.81913465,0.8621963
"11","Rectifier",0.2,600,-1,1e-07,0.9247433,0.8877223,0.85391325,0.8610306
"12","Rectifier",0.2,600,-1,1e-08,0.9265458,0.8886431,0.8449206,0.8823449
"13","Rectifier",0.2,600,-1,1e-09,0.92718744,0.89023006,0.844186,0.8795934
"14","Rectifier",0.2,600,-1,1e-10,0.91477364,0.86446786,0.794642,0.89096683
"15","Rectifier",0.2,600,-2,1e-04,0.9105842,0.8644619,0.8437926,0.8212576
"16","Rectifier",0.2,600,-2,1e-05,0.9096617,0.85924476,0.79822284,0.87933636
"17","Rectifier",0.2,600,-2,1e-06,0.9221557,0.8875211,0.8675209,0.8343156
"18","Rectifier",0.2,600,-2,1e-07,0.9153524,0.8763102,0.8701188,0.80554503
"19","Rectifier",0.2,600,-2,1e-08,0.9257346,0.884104,0.8315879,0.8872037
"20","Rectifier",0.2,600,-2,1e-09,0.9271777,0.8895726,0.845796,0.87655354
"21","Rectifier",0.2,600,-2,1e-10,0.9172533,0.8717984,0.81338555,0.89179575
