"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,700,0,1e-04,0.876065,0.82566273,0.7495459,0.84159076
"2","Rectifier",0,700,0,1e-05,0.88980013,0.84764886,0.7798835,0.8671602
"3","Rectifier",0,700,0,1e-06,0.88318443,0.84246254,0.7800796,0.8270119
"4","Rectifier",0,700,0,1e-07,0.8675472,0.8194825,0.76927626,0.8017646
"5","Rectifier",0,700,0,1e-08,0.8627486,0.8213398,0.7833255,0.7835365
"6","Rectifier",0,700,0,1e-09,0.90462935,0.8602043,0.81556094,0.85390735
"7","Rectifier",0,700,0,1e-10,0.90001625,0.85697806,0.81237143,0.83968484
"8","Rectifier",0,700,-1,1e-04,0.878005,0.8296175,0.75758696,0.85807884
"9","Rectifier",0,700,-1,1e-05,0.8935458,0.84275925,0.77605265,0.86359835
"10","Rectifier",0,700,-1,1e-06,0.87788373,0.82871723,0.7682835,0.8277912
"11","Rectifier",0,700,-1,1e-07,0.869321,0.8091307,0.71955514,0.8518755
"12","Rectifier",0,700,-1,1e-08,0.8139166,0.7868667,0.7277181,0.7704126
"13","Rectifier",0,700,-1,1e-09,0.904658,0.85897493,0.81883,0.83680737
"14","Rectifier",0,700,-1,1e-10,0.9090001,0.86232764,0.824268,0.843053
"15","Rectifier",0,700,-2,1e-04,0.8761265,0.8333459,0.7743679,0.8382417
"16","Rectifier",0,700,-2,1e-05,0.90269756,0.860891,0.81669366,0.83665115
"17","Rectifier",0,700,-2,1e-06,0.90059173,0.8565417,0.79984605,0.8455516
"18","Rectifier",0,700,-2,1e-07,0.86877763,0.8210372,0.7458567,0.8494388
"19","Rectifier",0,700,-2,1e-08,0.8872643,0.8385805,0.7844619,0.83997095
"20","Rectifier",0,700,-2,1e-09,0.9027865,0.858262,0.8195287,0.8206624
"21","Rectifier",0,700,-2,1e-10,0.90280235,0.8518449,0.79020804,0.86238384
