"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,500,0,1e-04,0.89077306,0.8487145,0.7960004,0.8344236
"2","Rectifier",0,500,0,1e-05,0.88981795,0.8407247,0.76975816,0.83769697
"3","Rectifier",0,500,0,1e-06,0.8777158,0.8285673,0.75989664,0.8304035
"4","Rectifier",0,500,0,1e-07,0.8755466,0.8297808,0.7767226,0.80610126
"5","Rectifier",0,500,0,1e-08,0.8761481,0.8298211,0.76509887,0.8591383
"6","Rectifier",0,500,0,1e-09,0.9074325,0.8665279,0.8224323,0.8606843
"7","Rectifier",0,500,0,1e-10,0.90398,0.8594493,0.82756644,0.83485717
"8","Rectifier",0,500,-1,1e-04,0.87625474,0.82681084,0.7661576,0.84233236
"9","Rectifier",0,500,-1,1e-05,0.8877177,0.84178865,0.7814548,0.8274081
"10","Rectifier",0,500,-1,1e-06,0.8843583,0.830967,0.74962306,0.87186265
"11","Rectifier",0,500,-1,1e-07,0.8722254,0.80517626,0.7154981,0.87632495
"12","Rectifier",0,500,-1,1e-08,0.87962973,0.8324603,0.7763802,0.82632065
"13","Rectifier",0,500,-1,1e-09,0.9048626,0.86398053,0.82522154,0.8454668
"14","Rectifier",0,500,-1,1e-10,0.9048827,0.8596616,0.80966896,0.85182816
"15","Rectifier",0,500,-2,1e-04,0.91441786,0.8670841,0.8185019,0.85140413
"16","Rectifier",0,500,-2,1e-05,0.8981141,0.85371155,0.81383854,0.834916
"17","Rectifier",0,500,-2,1e-06,0.8901418,0.8445314,0.7688915,0.8864143
"18","Rectifier",0,500,-2,1e-07,0.88957953,0.84640455,0.7819701,0.8520194
"19","Rectifier",0,500,-2,1e-08,0.8775467,0.8431818,0.78172874,0.83694345
"20","Rectifier",0,500,-2,1e-09,0.8960141,0.8513182,0.7977132,0.84776706
"21","Rectifier",0,500,-2,1e-10,0.902275,0.849091,0.7932606,0.8353506
