"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,70,0,1e-04,0.89842117,0.8453551,0.766412,0.88201463
"2","Rectifier",0.05,70,0,1e-05,0.912432,0.87635016,0.8261416,0.87535655
"3","Rectifier",0.05,70,0,1e-06,0.89892864,0.8501419,0.80558467,0.8277584
"4","Rectifier",0.05,70,0,1e-07,0.91257656,0.8690189,0.81596833,0.85534346
"5","Rectifier",0.05,70,0,1e-08,0.9052684,0.86109126,0.8037867,0.87882316
"6","Rectifier",0.05,70,0,1e-09,0.8975134,0.8445578,0.77833736,0.86836267
"7","Rectifier",0.05,70,0,1e-10,0.888571,0.8463898,0.8076889,0.8346456
"8","Rectifier",0.05,70,-1,1e-04,0.88334537,0.84072,0.77054703,0.8475888
"9","Rectifier",0.05,70,-1,1e-05,0.90822953,0.8611324,0.7915225,0.88170916
"10","Rectifier",0.05,70,-1,1e-06,0.89463264,0.85136014,0.7770027,0.86482227
"11","Rectifier",0.05,70,-1,1e-07,0.9011463,0.8582043,0.8130896,0.84395486
"12","Rectifier",0.05,70,-1,1e-08,0.90354717,0.85212356,0.8021624,0.8510019
"13","Rectifier",0.05,70,-1,1e-09,0.9019784,0.8461637,0.7723668,0.8757396
"14","Rectifier",0.05,70,-1,1e-10,0.8902575,0.8380045,0.78087765,0.8460513
"15","Rectifier",0.05,70,-2,1e-04,0.8963915,0.86773866,0.831077,0.82395434
"16","Rectifier",0.05,70,-2,1e-05,0.90167177,0.8558068,0.80950415,0.8353155
"17","Rectifier",0.05,70,-2,1e-06,0.9096844,0.87441486,0.8239028,0.8584291
"18","Rectifier",0.05,70,-2,1e-07,0.9229898,0.88328254,0.83554476,0.87664235
"19","Rectifier",0.05,70,-2,1e-08,0.9116175,0.8618859,0.7976012,0.8745235
"20","Rectifier",0.05,70,-2,1e-09,0.90167874,0.8528387,0.7962025,0.8556815
"21","Rectifier",0.05,70,-2,1e-10,0.8842332,0.82745475,0.7617968,0.86165255
