"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,800,0,1e-04,0.90639764,0.8621364,0.8267608,0.8107297
"2","Rectifier",0.05,800,0,1e-05,0.8887057,0.84160364,0.78096646,0.8476968
"3","Rectifier",0.05,800,0,1e-06,0.8944786,0.84805566,0.78245723,0.86942166
"4","Rectifier",0.05,800,0,1e-07,0.9076698,0.8607595,0.8056023,0.8450842
"5","Rectifier",0.05,800,0,1e-08,0.9051126,0.86618376,0.82270217,0.8364898
"6","Rectifier",0.05,800,0,1e-09,0.9194017,0.8816512,0.83629,0.888055
"7","Rectifier",0.05,800,0,1e-10,0.90837526,0.8572964,0.79502606,0.88061196
"8","Rectifier",0.05,800,-1,1e-04,0.90224093,0.8651141,0.82732815,0.8424692
"9","Rectifier",0.05,800,-1,1e-05,0.9016398,0.85276026,0.7953083,0.83625114
"10","Rectifier",0.05,800,-1,1e-06,0.88310647,0.8279101,0.74673027,0.86928535
"11","Rectifier",0.05,800,-1,1e-07,0.9071603,0.863042,0.80834526,0.8715813
"12","Rectifier",0.05,800,-1,1e-08,0.9115441,0.86160123,0.8218004,0.84351707
"13","Rectifier",0.05,800,-1,1e-09,0.9078125,0.86464703,0.80144364,0.86524093
"14","Rectifier",0.05,800,-1,1e-10,0.9122352,0.8651844,0.8244601,0.85592103
"15","Rectifier",0.05,800,-2,1e-04,0.9046751,0.857772,0.7883193,0.8760368
"16","Rectifier",0.05,800,-2,1e-05,0.9290177,0.88293684,0.83564305,0.8747797
"17","Rectifier",0.05,800,-2,1e-06,0.89749026,0.8508358,0.80044943,0.84903896
"18","Rectifier",0.05,800,-2,1e-07,0.9057742,0.8686134,0.8097157,0.8801884
"19","Rectifier",0.05,800,-2,1e-08,0.9052979,0.8707399,0.82297444,0.85213727
"20","Rectifier",0.05,800,-2,1e-09,0.9210609,0.87690306,0.84879965,0.83512926
"21","Rectifier",0.05,800,-2,1e-10,0.9035851,0.8462333,0.7728398,0.8693444
