"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,70,0,1e-04,0.89467686,0.8439652,0.7617817,0.87149626
"2","Rectifier",0,70,0,1e-05,0.8950031,0.84399706,0.77942044,0.8534976
"3","Rectifier",0,70,0,1e-06,0.8828028,0.8383717,0.78657615,0.822394
"4","Rectifier",0,70,0,1e-07,0.8868461,0.8417849,0.80188864,0.8260437
"5","Rectifier",0,70,0,1e-08,0.90682185,0.8694641,0.82116354,0.8555499
"6","Rectifier",0,70,0,1e-09,0.898034,0.8459678,0.7855067,0.85096717
"7","Rectifier",0,70,0,1e-10,0.8892939,0.833558,0.7749511,0.8402494
"8","Rectifier",0,70,-1,1e-04,0.89412034,0.8421577,0.7874535,0.84754777
"9","Rectifier",0,70,-1,1e-05,0.8934251,0.8474914,0.77355224,0.8764505
"10","Rectifier",0,70,-1,1e-06,0.8847334,0.8476166,0.79388094,0.8315519
"11","Rectifier",0,70,-1,1e-07,0.88077617,0.83644366,0.7894278,0.8305829
"12","Rectifier",0,70,-1,1e-08,0.9052927,0.857239,0.81871796,0.84013087
"13","Rectifier",0,70,-1,1e-09,0.901014,0.850189,0.7912719,0.8445876
"14","Rectifier",0,70,-1,1e-10,0.88909274,0.8340043,0.767458,0.85326505
"15","Rectifier",0,70,-2,1e-04,0.89234835,0.84138983,0.78473073,0.8514171
"16","Rectifier",0,70,-2,1e-05,0.899108,0.8567426,0.8033511,0.8345129
"17","Rectifier",0,70,-2,1e-06,0.8864706,0.84576887,0.7996757,0.82653505
"18","Rectifier",0,70,-2,1e-07,0.8901472,0.8370734,0.7963697,0.8358345
"19","Rectifier",0,70,-2,1e-08,0.89590394,0.8457211,0.7783457,0.867704
"20","Rectifier",0,70,-2,1e-09,0.8968742,0.8488454,0.79150856,0.84625745
"21","Rectifier",0,70,-2,1e-10,0.88718283,0.8332443,0.77960336,0.83817685
