"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,100,0,1e-04,0.9169733,0.8769992,0.84422505,0.8440857
"2","Rectifier",0.1,100,0,1e-05,0.90640855,0.8673745,0.80814,0.86239284
"3","Rectifier",0.1,100,0,1e-06,0.9196376,0.8775723,0.84002477,0.85865164
"4","Rectifier",0.1,100,0,1e-07,0.9207772,0.8757947,0.82707345,0.87269545
"5","Rectifier",0.1,100,0,1e-08,0.8965419,0.85437626,0.7916902,0.8465797
"6","Rectifier",0.1,100,0,1e-09,0.90206337,0.85055286,0.7862298,0.8717238
"7","Rectifier",0.1,100,0,1e-10,0.8942743,0.84982497,0.8036056,0.8505905
"8","Rectifier",0.1,100,-1,1e-04,0.8808393,0.82658416,0.7538357,0.8679762
"9","Rectifier",0.1,100,-1,1e-05,0.91780216,0.87365085,0.80477303,0.8946177
"10","Rectifier",0.1,100,-1,1e-06,0.92210424,0.8771483,0.8165092,0.89367
"11","Rectifier",0.1,100,-1,1e-07,0.9160455,0.8643554,0.80167264,0.8806604
"12","Rectifier",0.1,100,-1,1e-08,0.90786207,0.86061734,0.79260606,0.8806137
"13","Rectifier",0.1,100,-1,1e-09,0.904302,0.8475419,0.78933936,0.8710446
"14","Rectifier",0.1,100,-1,1e-10,0.8955213,0.8427353,0.7854224,0.8606228
"15","Rectifier",0.1,100,-2,1e-04,0.8946688,0.8537049,0.797747,0.82930475
"16","Rectifier",0.1,100,-2,1e-05,0.9080863,0.8632983,0.8147371,0.84144604
"17","Rectifier",0.1,100,-2,1e-06,0.91365933,0.86738425,0.8099802,0.8620504
"18","Rectifier",0.1,100,-2,1e-07,0.9120868,0.8779924,0.8376619,0.84756845
"19","Rectifier",0.1,100,-2,1e-08,0.91427034,0.87730926,0.83992255,0.8503883
"20","Rectifier",0.1,100,-2,1e-09,0.90533274,0.8565134,0.7957162,0.86430657
"21","Rectifier",0.1,100,-2,1e-10,0.8947578,0.83336496,0.7473404,0.88714576
