"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,600,0,1e-04,0.965537135278514,0.947435897435898
"2","Rectifier",0.1,600,0,1e-05,0.999708222811671,0.950320512820513
"3","Rectifier",0.1,600,0,1e-06,1,0.951495726495727
"4","Rectifier",0.1,600,0,1e-07,0.975305039787798,0.956623931623932
"5","Rectifier",0.1,600,0,1e-08,0.997029177718833,0.96025641025641
"6","Rectifier",0.1,600,0,1e-09,0.994900530503979,0.965811965811966
"7","Rectifier",0.1,600,0,1e-10,0.987665782493369,0.973504273504274
"8","Rectifier",0.1,600,-1,1e-04,0.972088859416446,0.96517094017094
"9","Rectifier",0.1,600,-1,1e-05,0.974098143236074,0.964102564102564
"10","Rectifier",0.1,600,-1,1e-06,0.980948275862069,0.968162393162393
"11","Rectifier",0.1,600,-1,1e-07,1,0.95042735042735
"12","Rectifier",0.1,600,-1,1e-08,0.998381962864721,0.957692307692308
"13","Rectifier",0.1,600,-1,1e-09,0.994005305039788,0.965598290598291
"14","Rectifier",0.1,600,-1,1e-10,0.988388594164456,0.973076923076923
"15","Rectifier",0.1,600,-2,1e-04,0.979363395225464,0.944871794871795
"16","Rectifier",0.1,600,-2,1e-05,0.959761273209549,0.891666666666667
"17","Rectifier",0.1,600,-2,1e-06,0.999867374005305,0.958119658119658
"18","Rectifier",0.1,600,-2,1e-07,0.971863395225464,0.951068376068376
"19","Rectifier",0.1,600,-2,1e-08,0.978779840848806,0.96965811965812
"20","Rectifier",0.1,600,-2,1e-09,0.974867374005305,0.957264957264957
"21","Rectifier",0.1,600,-2,1e-10,0.988322281167109,0.973076923076923
