"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,300,0,1e-04,0.963918615404941,0.95042735042735
"2","Rectifier",0,300,0,1e-05,0.959182190513938,0.949358974358974
"3","Rectifier",0,300,0,1e-06,0.946644206632316,0.914102564102564
"4","Rectifier",0,300,0,1e-07,0.956843704584489,0.91965811965812
"5","Rectifier",0,300,0,1e-08,0.999828246796142,0.957905982905983
"6","Rectifier",0,300,0,1e-09,0.998097502972652,0.95534188034188
"7","Rectifier",0,300,0,1e-10,0.993909367155503,0.955555555555555
"8","Rectifier",0,300,-1,1e-04,0.975822433610781,0.948931623931624
"9","Rectifier",0,300,-1,1e-05,0.97402563086273,0.954273504273504
"10","Rectifier",0,300,-1,1e-06,0.978266613819527,0.942307692307692
"11","Rectifier",0,300,-1,1e-07,0.963376932223543,0.930128205128205
"12","Rectifier",0,300,-1,1e-08,0.99963007002246,0.959615384615385
"13","Rectifier",0,300,-1,1e-09,0.997806843704585,0.954273504273504
"14","Rectifier",0,300,-1,1e-10,0.9928722420399,0.953205128205128
"15","Rectifier",0,300,-2,1e-04,0.983128550667195,0.966025641025641
"16","Rectifier",0,300,-2,1e-05,0.967241379310345,0.939957264957265
"17","Rectifier",0,300,-2,1e-06,0.987409168978729,0.958333333333333
"18","Rectifier",0,300,-2,1e-07,0.980961817941604,0.938461538461538
"19","Rectifier",0,300,-2,1e-08,0.979534945171093,0.926923076923077
"20","Rectifier",0,300,-2,1e-09,0.998044655833003,0.948290598290598
"21","Rectifier",0,300,-2,1e-10,0.992839212577619,0.956623931623932
