"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,90,0,1e-04,0.964275333597569,0.931410256410256
"2","Rectifier",0,90,0,1e-05,0.95860747787026,0.928205128205128
"3","Rectifier",0,90,0,1e-06,0.966633637204386,0.94465811965812
"4","Rectifier",0,90,0,1e-07,0.934489364513146,0.898076923076923
"5","Rectifier",0,90,0,1e-08,0.997661514070551,0.951709401709402
"6","Rectifier",0,90,0,1e-09,0.993486590038314,0.951282051282051
"7","Rectifier",0,90,0,1e-10,0.984846082705774,0.946367521367521
"8","Rectifier",0,90,-1,1e-04,0.973952966045713,0.950747863247863
"9","Rectifier",0,90,-1,1e-05,0.972010833663628,0.944871794871795
"10","Rectifier",0,90,-1,1e-06,0.973563218390805,0.943162393162393
"11","Rectifier",0,90,-1,1e-07,0.999009116131589,0.948290598290598
"12","Rectifier",0,90,-1,1e-08,0.99697450125512,0.952136752136752
"13","Rectifier",0,90,-1,1e-09,0.993367683974105,0.953846153846154
"14","Rectifier",0,90,-1,1e-10,0.987052450786101,0.953418803418803
"15","Rectifier",0,90,-2,1e-04,0.990229885057471,0.939957264957265
"16","Rectifier",0,90,-2,1e-05,0.97405866032501,0.942094017094017
"17","Rectifier",0,90,-2,1e-06,0.981113753468094,0.928418803418803
"18","Rectifier",0,90,-2,1e-07,0.997872902629145,0.951709401709402
"19","Rectifier",0,90,-2,1e-08,0.976416963931827,0.946367521367521
"20","Rectifier",0,90,-2,1e-09,0.993288413264632,0.952777777777778
"21","Rectifier",0,90,-2,1e-10,0.984575241115075,0.950213675213675
