"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,80,0,1e-04,0.975696921654116,0.94465811965812
"2","Rectifier",0,80,0,1e-05,0.969150482230149,0.94957264957265
"3","Rectifier",0,80,0,1e-06,0.999960364645264,0.962393162393162
"4","Rectifier",0,80,0,1e-07,0.964922711058264,0.930982905982906
"5","Rectifier",0,80,0,1e-08,0.997318007662835,0.956623931623932
"6","Rectifier",0,80,0,1e-09,0.992257894041485,0.953632478632479
"7","Rectifier",0,80,0,1e-10,0.986239926014004,0.952136752136752
"8","Rectifier",0,80,-1,1e-04,0.973431100541683,0.950641025641026
"9","Rectifier",0,80,-1,1e-05,0.966131589377725,0.938888888888889
"10","Rectifier",0,80,-1,1e-06,0.979482098031444,0.930555555555556
"11","Rectifier",0,80,-1,1e-07,0.951651473114018,0.933119658119658
"12","Rectifier",0,80,-1,1e-08,0.997251948738275,0.956623931623932
"13","Rectifier",0,80,-1,1e-09,0.992773153653059,0.956623931623932
"14","Rectifier",0,80,-1,1e-10,0.985671819262782,0.95
"15","Rectifier",0,80,-2,1e-04,0.983458845289999,0.956196581196581
"16","Rectifier",0,80,-2,1e-05,0.985665213370326,0.947649572649573
"17","Rectifier",0,80,-2,1e-06,0.986656097238737,0.952564102564103
"18","Rectifier",0,80,-2,1e-07,0.981397806843705,0.929273504273504
"19","Rectifier",0,80,-2,1e-08,0.994530321046373,0.948717948717949
"20","Rectifier",0,80,-2,1e-09,0.992766547760602,0.95534188034188
"21","Rectifier",0,80,-2,1e-10,0.985315101070155,0.948290598290598
