"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,200,0,1e-04,0.972968688069758,0.944230769230769
"2","Rectifier",0,200,0,1e-05,0.978762055753732,0.951709401709402
"3","Rectifier",0,200,0,1e-06,0.973107411811336,0.93525641025641
"4","Rectifier",0,200,0,1e-07,0.957570352754657,0.932905982905983
"5","Rectifier",0,200,0,1e-08,0.999141233980711,0.957264957264957
"6","Rectifier",0,200,0,1e-09,0.996934865900383,0.954700854700855
"7","Rectifier",0,200,0,1e-10,0.991689787290263,0.952991452991453
"8","Rectifier",0,200,-1,1e-04,0.973464130003963,0.950854700854701
"9","Rectifier",0,200,-1,1e-05,0.968410622275069,0.932264957264957
"10","Rectifier",0,200,-1,1e-06,0.960384462940943,0.944871794871795
"11","Rectifier",0,200,-1,1e-07,0.95805258290395,0.935683760683761
"12","Rectifier",0,200,-1,1e-08,0.925062755978333,0.880769230769231
"13","Rectifier",0,200,-1,1e-09,0.996525300568107,0.955769230769231
"14","Rectifier",0,200,-1,1e-10,0.992138987977276,0.954700854700855
"15","Rectifier",0,200,-2,1e-04,0.991458581054301,0.964316239316239
"16","Rectifier",0,200,-2,1e-05,0.988115999471529,0.964529914529915
"17","Rectifier",0,200,-2,1e-06,0.980294622803541,0.962393162393162
"18","Rectifier",0,200,-2,1e-07,0.986259743691373,0.93482905982906
"19","Rectifier",0,200,-2,1e-08,0.99808429118774,0.952136752136752
"20","Rectifier",0,200,-2,1e-09,0.995626899194081,0.950641025641026
"21","Rectifier",0,200,-2,1e-10,0.990897080195534,0.953418803418803
