"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,20,0,1e-04,0.972301492931695,0.927350427350427
"2","Rectifier",0,20,0,1e-05,0.948427797595455,0.899145299145299
"3","Rectifier",0,20,0,1e-06,0.997476549081781,0.951282051282051
"4","Rectifier",0,20,0,1e-07,0.9615338882283,0.941239316239316
"5","Rectifier",0,20,0,1e-08,0.990705509314308,0.954487179487179
"6","Rectifier",0,20,0,1e-09,0.982963403355793,0.947008547008547
"7","Rectifier",0,20,0,1e-10,0.963826132910556,0.934615384615385
"8","Rectifier",0,20,-1,1e-04,0.992733518298322,0.962179487179487
"9","Rectifier",0,20,-1,1e-05,0.966613819527018,0.947222222222222
"10","Rectifier",0,20,-1,1e-06,0.968588981371383,0.930982905982906
"11","Rectifier",0,20,-1,1e-07,0.959307702470604,0.936965811965812
"12","Rectifier",0,20,-1,1e-08,0.991603910688334,0.955128205128205
"13","Rectifier",0,20,-1,1e-09,0.980644735103712,0.946581196581197
"14","Rectifier",0,20,-1,1e-10,0.967591491610516,0.938675213675214
"15","Rectifier",0,20,-2,1e-04,0.97779098956269,0.952991452991453
"16","Rectifier",0,20,-2,1e-05,0.994768133174792,0.953632478632479
"17","Rectifier",0,20,-2,1e-06,0.976892588188664,0.949786324786325
"18","Rectifier",0,20,-2,1e-07,0.970273483947681,0.94059829059829
"19","Rectifier",0,20,-2,1e-08,0.990804597701149,0.95042735042735
"20","Rectifier",0,20,-2,1e-09,0.981272294887039,0.95042735042735
"21","Rectifier",0,20,-2,1e-10,0.966792178623332,0.938461538461538
