"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,30,0,1e-04,0.988149028933809,0.961965811965812
"2","Rectifier",0.1,30,0,1e-05,0.995990223279165,0.950854700854701
"3","Rectifier",0.1,30,0,1e-06,0.995415510635487,0.949145299145299
"4","Rectifier",0.1,30,0,1e-07,0.993420531113753,0.942735042735043
"5","Rectifier",0.1,30,0,1e-08,0.988915312458713,0.957905982905983
"6","Rectifier",0.1,30,0,1e-09,0.985539701413661,0.951709401709402
"7","Rectifier",0.1,30,0,1e-10,0.970280089840137,0.942307692307692
"8","Rectifier",0.1,30,-1,1e-04,0.981919672347734,0.933119658119658
"9","Rectifier",0.1,30,-1,1e-05,0.994338750165147,0.952136752136752
"10","Rectifier",0.1,30,-1,1e-06,0.995336239926014,0.951709401709402
"11","Rectifier",0.1,30,-1,1e-07,0.994464262121813,0.950213675213675
"12","Rectifier",0.1,30,-1,1e-08,0.991471792839213,0.953418803418803
"13","Rectifier",0.1,30,-1,1e-09,0.985044259479456,0.956837606837607
"14","Rectifier",0.1,30,-1,1e-10,0.969507200422777,0.943162393162393
"15","Rectifier",0.1,30,-2,1e-04,0.977004888360417,0.927777777777778
"16","Rectifier",0.1,30,-2,1e-05,0.991121680539041,0.952350427350427
"17","Rectifier",0.1,30,-2,1e-06,0.982335843572467,0.963247863247863
"18","Rectifier",0.1,30,-2,1e-07,0.991438763376932,0.931410256410256
"19","Rectifier",0.1,30,-2,1e-08,0.990170432025367,0.958547008547009
"20","Rectifier",0.1,30,-2,1e-09,0.985169771436121,0.951709401709402
"21","Rectifier",0.1,30,-2,1e-10,0.97131721495574,0.944871794871795
