"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.3,500,0,1e-04,0.966765755053508,0.916666666666667
"2","Rectifier",0.3,500,0,1e-05,0.996505482890738,0.932692307692308
"3","Rectifier",0.3,500,0,1e-06,0.996076099881094,0.951068376068376
"4","Rectifier",0.3,500,0,1e-07,0.995970405601797,0.938461538461538
"5","Rectifier",0.3,500,0,1e-08,0.993618707887436,0.943803418803419
"6","Rectifier",0.3,500,0,1e-09,0.991465186946757,0.946153846153846
"7","Rectifier",0.3,500,0,1e-10,0.988485929449069,0.955555555555555
"8","Rectifier",0.3,500,-1,1e-04,0.987898005020478,0.954273504273504
"9","Rectifier",0.3,500,-1,1e-05,0.993195930770247,0.933119658119658
"10","Rectifier",0.3,500,-1,1e-06,0.997615272823358,0.929166666666667
"11","Rectifier",0.3,500,-1,1e-07,0.996327123794425,0.941239316239316
"12","Rectifier",0.3,500,-1,1e-08,0.994213238208482,0.945299145299145
"13","Rectifier",0.3,500,-1,1e-09,0.991458581054301,0.946794871794872
"14","Rectifier",0.3,500,-1,1e-10,0.987983881622407,0.953418803418803
"15","Rectifier",0.3,500,-2,1e-04,0.949147839873167,0.917628205128205
"16","Rectifier",0.3,500,-2,1e-05,0.984938565200159,0.946581196581197
"17","Rectifier",0.3,500,-2,1e-06,0.957993129871846,0.912393162393162
"18","Rectifier",0.3,500,-2,1e-07,0.964103580393711,0.942948717948718
"19","Rectifier",0.3,500,-2,1e-08,0.993962214295151,0.947435897435898
"20","Rectifier",0.3,500,-2,1e-09,0.987442198441009,0.93525641025641
"21","Rectifier",0.3,500,-2,1e-10,0.988743559254855,0.949358974358974
