"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,400,0,1e-04,0.999509283819629,0.963782051282051
"2","Rectifier",0.1,400,0,1e-05,1,0.967521367521367
"3","Rectifier",0.1,400,0,1e-06,0.973846153846154,0.918376068376068
"4","Rectifier",0.1,400,0,1e-07,1,0.968162393162393
"5","Rectifier",0.1,400,0,1e-08,1,0.965384615384615
"6","Rectifier",0.1,400,0,1e-09,0.999880636604775,0.969017094017094
"7","Rectifier",0.1,400,0,1e-10,0.996246684350133,0.966880341880342
"8","Rectifier",0.1,400,-1,1e-04,0.998408488063661,0.975641025641026
"9","Rectifier",0.1,400,-1,1e-05,1,0.980555555555556
"10","Rectifier",0.1,400,-1,1e-06,1,0.981196581196581
"11","Rectifier",0.1,400,-1,1e-07,1,0.976495726495726
"12","Rectifier",0.1,400,-1,1e-08,1,0.973717948717949
"13","Rectifier",0.1,400,-1,1e-09,0.999801061007958,0.966452991452992
"14","Rectifier",0.1,400,-1,1e-10,0.995881962864721,0.966452991452992
"15","Rectifier",0.1,400,-2,1e-04,0.966564986737401,0.947435897435898
"16","Rectifier",0.1,400,-2,1e-05,0.999270557029178,0.968162393162393
"17","Rectifier",0.1,400,-2,1e-06,0.999960212201591,0.972008547008547
"18","Rectifier",0.1,400,-2,1e-07,1,0.961111111111111
"19","Rectifier",0.1,400,-2,1e-08,1,0.959188034188034
"20","Rectifier",0.1,400,-2,1e-09,0.999416445623342,0.970726495726496
"21","Rectifier",0.1,400,-2,1e-10,0.995676392572944,0.961965811965812
