"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,20,0,1e-04,0.984688328912467,0.96741452991453
"2","Rectifier",0,20,0,1e-05,0.973746684350133,0.932264957264957
"3","Rectifier",0,20,0,1e-06,0.981836870026525,0.948076923076923
"4","Rectifier",0,20,0,1e-07,0.997294429708223,0.967094017094017
"5","Rectifier",0,20,0,1e-08,0.992851458885942,0.966239316239316
"6","Rectifier",0,20,0,1e-09,0.985510610079576,0.962820512820513
"7","Rectifier",0,20,0,1e-10,0.967533156498674,0.92991452991453
"8","Rectifier",0,20,-1,1e-04,0.98551724137931,0.965384615384615
"9","Rectifier",0,20,-1,1e-05,0.971140583554377,0.945299145299145
"10","Rectifier",0,20,-1,1e-06,0.967128647214854,0.94017094017094
"11","Rectifier",0,20,-1,1e-07,0.996803713527851,0.966452991452992
"12","Rectifier",0,20,-1,1e-08,0.993043766578249,0.965598290598291
"13","Rectifier",0,20,-1,1e-09,0.98513925729443,0.96025641025641
"14","Rectifier",0,20,-1,1e-10,0.965086206896552,0.930769230769231
"15","Rectifier",0,20,-2,1e-04,0.977844827586207,0.942307692307692
"16","Rectifier",0,20,-2,1e-05,0.985192307692308,0.965384615384615
"17","Rectifier",0,20,-2,1e-06,0.984933687002652,0.960683760683761
"18","Rectifier",0,20,-2,1e-07,0.996220159151194,0.948717948717949
"19","Rectifier",0,20,-2,1e-08,0.992785145888594,0.961752136752137
"20","Rectifier",0,20,-2,1e-09,0.982241379310345,0.959401709401709
"21","Rectifier",0,20,-2,1e-10,0.965358090185676,0.924145299145299
