"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,100,0,1e-04,0.929801061007957,0.91517094017094
"2","Rectifier",0,100,0,1e-05,0.980696286472149,0.935897435897436
"3","Rectifier",0,100,0,1e-06,0.977533156498674,0.973931623931624
"4","Rectifier",0,100,0,1e-07,0.972320954907162,0.95982905982906
"5","Rectifier",0,100,0,1e-08,0.998965517241379,0.966666666666667
"6","Rectifier",0,100,0,1e-09,0.996193633952255,0.966666666666667
"7","Rectifier",0,100,0,1e-10,0.987950928381963,0.967307692307692
"8","Rectifier",0,100,-1,1e-04,0.97790450928382,0.961324786324786
"9","Rectifier",0,100,-1,1e-05,0.975935013262599,0.933760683760684
"10","Rectifier",0,100,-1,1e-06,0.981445623342175,0.973076923076923
"11","Rectifier",0,100,-1,1e-07,0.975384615384616,0.950213675213675
"12","Rectifier",0,100,-1,1e-08,0.998899204244032,0.96517094017094
"13","Rectifier",0,100,-1,1e-09,0.995039787798409,0.967948717948718
"14","Rectifier",0,100,-1,1e-10,0.987347480106101,0.962393162393162
"15","Rectifier",0,100,-2,1e-04,0.994396551724138,0.963461538461538
"16","Rectifier",0,100,-2,1e-05,0.987679045092838,0.930128205128205
"17","Rectifier",0,100,-2,1e-06,0.989363395225464,0.944230769230769
"18","Rectifier",0,100,-2,1e-07,0.980742705570292,0.947222222222222
"19","Rectifier",0,100,-2,1e-08,0.996021220159151,0.951068376068376
"20","Rectifier",0,100,-2,1e-09,0.993713527851459,0.964102564102564
"21","Rectifier",0,100,-2,1e-10,0.988342175066313,0.966239316239316
