"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,80,0,1e-04,0.993816884661118,0.946688034188034
"2","Rectifier",0,80,0,1e-05,0.923424494649227,0.887820512820513
"3","Rectifier",0,80,0,1e-06,0.92871581450654,0.892307692307692
"4","Rectifier",0,80,0,1e-07,0.999114810410886,0.965811965811966
"5","Rectifier",0,80,0,1e-08,0.9981503501123,0.966880341880342
"6","Rectifier",0,80,0,1e-09,0.994556744616198,0.960042735042735
"7","Rectifier",0,80,0,1e-10,0.984264764169639,0.950854700854701
"8","Rectifier",0,80,-1,1e-04,0.994807768529528,0.942094017094017
"9","Rectifier",0,80,-1,1e-05,0.976364116792179,0.958974358974359
"10","Rectifier",0,80,-1,1e-06,0.999907517505615,0.955662393162393
"11","Rectifier",0,80,-1,1e-07,0.999022327916501,0.963034188034188
"12","Rectifier",0,80,-1,1e-08,0.998176773682125,0.964102564102564
"13","Rectifier",0,80,-1,1e-09,0.99456995640111,0.959188034188034
"14","Rectifier",0,80,-1,1e-10,0.983901440084555,0.948931623931624
"15","Rectifier",0,80,-2,1e-04,0.988895494781345,0.937179487179487
"16","Rectifier",0,80,-2,1e-05,0.998665609723874,0.968162393162393
"17","Rectifier",0,80,-2,1e-06,0.989120095124851,0.96474358974359
"18","Rectifier",0,80,-2,1e-07,0.986590038314176,0.961324786324786
"19","Rectifier",0,80,-2,1e-08,0.995256969216541,0.958333333333333
"20","Rectifier",0,80,-2,1e-09,0.99383009644603,0.961538461538461
"21","Rectifier",0,80,-2,1e-10,0.983908045977011,0.949358974358974
