"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,20,0,1e-04,0.991564275333598,0.951282051282051
"2","Rectifier",0,20,0,1e-05,0.998057867617915,0.961324786324786
"3","Rectifier",0,20,0,1e-06,0.997555819791254,0.966239316239316
"4","Rectifier",0,20,0,1e-07,0.997687937640375,0.962606837606838
"5","Rectifier",0,20,0,1e-08,0.993572466640243,0.959401709401709
"6","Rectifier",0,20,0,1e-09,0.980083234244946,0.944444444444444
"7","Rectifier",0,20,0,1e-10,0.95040295943982,0.898504273504274
"8","Rectifier",0,20,-1,1e-04,0.964414057339147,0.949786324786325
"9","Rectifier",0,20,-1,1e-05,0.997727572995112,0.963995726495726
"10","Rectifier",0,20,-1,1e-06,0.994741709604968,0.956623931623932
"11","Rectifier",0,20,-1,1e-07,0.996802748051262,0.96474358974359
"12","Rectifier",0,20,-1,1e-08,0.993737613951645,0.96025641025641
"13","Rectifier",0,20,-1,1e-09,0.98026159334126,0.94465811965812
"14","Rectifier",0,20,-1,1e-10,0.950270841590699,0.902136752136752
"15","Rectifier",0,20,-2,1e-04,0.98784515788083,0.953846153846154
"16","Rectifier",0,20,-2,1e-05,0.993962214295151,0.968803418803419
"17","Rectifier",0,20,-2,1e-06,0.997767208349848,0.961111111111111
"18","Rectifier",0,20,-2,1e-07,0.959155766944114,0.939102564102564
"19","Rectifier",0,20,-2,1e-08,0.988921918351169,0.956410256410256
"20","Rectifier",0,20,-2,1e-09,0.976905799973576,0.940811965811966
"21","Rectifier",0,20,-2,1e-10,0.950475624256837,0.901282051282051
